"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_fruit_veg_jan","f_fruit_veg_feb","f_fruit_veg_mar","f_fruit_veg_apr","f_fruit_veg_may","f_fruit_veg_jun","f_fruit_veg_jul","f_fruit_veg_aug","f_fruit_veg_sep","f_fruit_veg_oct","f_fruit_veg_nov","f_fruit_veg_dec","f_fruit_veg_weight_jan","f_fruit_veg_weight_feb","f_fruit_veg_weight_mar","f_fruit_veg_weight_apr","f_fruit_veg_weight_may","f_fruit_veg_weight_jun","f_fruit_veg_weight_jul","f_fruit_veg_weight_aug","f_fruit_veg_weight_sep","f_fruit_veg_weight_oct","f_fruit_veg_weight_nov","f_fruit_veg_weight_dec"
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.270183852917666,0.273179556761646,0.254917387883556,0.261415525114155,0.25185508511567,0.274582560296846,0.249492900608519,0.246732880292734,0.245634016704632,0.235750290810392,0.253895508707608,0.263387544625149,0.390303101025595,0.370789420598721,0.366473808708795,0.405460171429024,0.340086000688229,0.334878545085636,0.303924538846776,0.356268571999724,0.361773237575947,0.258373337942688,0.373229143659191,0.370039148727443
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.231933929800413,0.250691244239631,0.233570159857904,0.229446935724963,0.231191222570533,0.221649484536082,0.269078947368421,0.226923076923077,0.234657039711191,0.194227769110764,0.230061349693252,0.240875912408759,0.369861166286187,0.328213168196279,0.27096154028001,0.387574561971963,0.347829362758555,0.372065778908838,0.403403502244616,0.237841588134841,0.256732445114449,0.320421518057064,0.311300923799218,0.357816977703703
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.240485564304462,0.258076776890916,0.241379310344828,0.246834314250045,0.241282689912827,0.276279863481229,0.239043824701195,0.228322216521293,0.241417092768444,0.227236862868865,0.245695011539144,0.247129225295164,0.374146049391675,0.401553017027976,0.382748371922482,0.390989739120162,0.338701797561248,0.359984475239848,0.346401248083161,0.360990133793383,0.35216277713386,0.355493290300261,0.353238191583298,0.395578771612013
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.239394505699869,0.221123595505618,0.231267874165872,0.248158282466849,0.248344370860927,0.251951170702421,0.272146847565842,0.229678848283499,0.244878737932658,0.231071779744346,0.23596256684492,0.226769474100435,0.379918524902548,0.301749973747026,0.32661056898255,0.365964660176297,0.360174981409543,0.293861507214652,0.388145530388721,0.320529643587067,0.345214625493247,0.340285472362491,0.349539629988077,0.35275218563724
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.255087648599637,0.252143217347453,0.259790284613738,0.24892993917549,0.267735470941884,0.287443578169881,0.274522712310731,0.263613131511697,0.268264840182648,0.24961205941033,0.266012396694215,0.263118299793116,0.365810276720362,0.371944382619359,0.374221437656379,0.37986411565014,0.374920774043953,0.369248798462203,0.378423835643484,0.358658273327658,0.356675773164096,0.325148029326337,0.39346059438373,0.374125520860442
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.244148692060578,0.25398313027179,0.246943765281174,0.236747382198953,0.260112959853458,0.264424470861119,0.240932642487047,0.269682470639408,0.243948398318597,0.248570987177507,0.255593960342005,0.244244509129399,0.335013223236858,0.368823726999153,0.353138967082574,0.358949355680221,0.353254996622452,0.344021419058889,0.346734509281639,0.364990184297879,0.323055885660834,0.325756235511928,0.369207981906425,0.354432323461768
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.270380158568815,0.261207411835027,0.260554212386089,0.270753512132823,0.272215180960428,0.263759283945915,0.285688983351045,0.258640552995392,0.279456499695802,0.261096605744125,0.264230769230769,0.264361163362755,0.348797619251208,0.359313208725378,0.349201962899128,0.392618800506805,0.339680297219609,0.292751182473398,0.375661538114496,0.325367984886613,0.338625793114188,0.356427422156626,0.341218585867169,0.395802814782016
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.271742039068772,0.262593626083125,0.273441734417344,0.265708650324035,0.240499149177538,0.252336448598131,0.248638628200672,0.251438802915974,0.224003717904032,0.247258225324028,0.214756097560976,0.246710526315789,0.370505341771806,0.372378329475654,0.362926505322898,0.37707047895143,0.381054229650694,0.316552799300369,0.338760777946917,0.363817109028825,0.241557651206594,0.318241627040508,0.235104343801808,0.373109818326404
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.258219524532119,0.257686676427526,0.276621787025704,0.252986217457887,0.261769710720363,0.260266049739734,0.249485142689026,0.259038142620232,0.251276813074566,0.249811605124341,0.268729641693811,0.251966368321128,0.348465560901434,0.383202551136173,0.362850201989378,0.366974074222503,0.345887842329905,0.360222852072543,0.359191710847931,0.340878550047495,0.354336479348399,0.289781887952206,0.333305773076095,0.381619298554393
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.264725347452018,0.312254376563058,0.232601299103,0.283031988873435,0.242658922232978,0.288671875,0.250416666666667,0.258766089658233,0.283170835099618,0.337349397590361,0.28126217374367,0.236479677527713,0.34361371760175,0.41072742301726,0.306366616635074,0.402532121558973,0.28640526608802,0.360979387396553,0.321772613024887,0.332274696071175,0.371565672062798,0.41301559944301,0.374589473930173,0.342338457708586
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.224539450816823,0.230240549828179,0.209133744110185,0.240988254353989,0.285666330983552,0.265178221699961,0.263036809815951,0.261609195402299,0.245428296438884,0.245259165613148,0.215003589375449,0.215704531346989,0.354512827025072,0.364472253912655,0.347998165481379,0.401599498074577,0.413567300382753,0.385138827657338,0.395599838814056,0.331580945066591,0.365145207511133,0.351872144747837,0.347269831050412,0.327692931645341
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.258508158508159,0.212081245054075,0.229631486588117,0.242231075697211,0.250278831139862,0.246819338422392,0.217644084934277,0.246171967020024,0.222393822393822,0.24870734229576,0.239769452449568,0.235584843492586,0.351016420788719,0.312877824590857,0.312068330367707,0.317412325191842,0.325374843284677,0.293359770631758,0.305624594716242,0.332153635633832,0.314858348048172,0.296664275809771,0.265865530681232,0.286835046123298
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.233547925608011,0.251012145748988,0.227196230225513,0.271604938271605,0.261161463578382,0.289187227866473,0.271887824897401,0.304464585431353,0.266461301501733,0.267143321416965,0.290346907993967,0.245312019674147,0.30533955625875,0.335613879282534,0.314677635351997,0.33640688508437,0.325605886633927,0.361330551601872,0.34494324475453,0.381818918276204,0.347038463094706,0.332072152140394,0.36207528228211,0.342788758741799
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.233644859813084,0.252232142857143,0.275843599357258,0.267455621301775,0.23994452149792,0.27191298784389,0.251829268292683,0.262639527248851,0.251094890510949,0.22247191011236,0.240384615384615,0.253903990746096,0.338848130483962,0.360333692767473,0.343762154335512,0.370274515004022,0.307824392895977,0.374755115750474,0.354510276557763,0.393878258489423,0.377307711538687,0.346081872781789,0.352080932974201,0.36048674422405
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.22283356258597,0.245731254639941,0.223916532905297,0.226677577741408,0.264125255275698,0.261432926829268,0.243720298710115,0.207174231332357,0.165490196078431,0.209145427286357,0.236172080772608,0.184884447220487,0.287801979593158,0.391987364109691,0.305057702025974,0.322705204590359,0.3246800735324,0.32915906677919,0.292979457749826,0.316150734409768,0.247801929426096,0.27052927977724,0.373650288387028,0.33566927106338
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.200878155872667,0.244218838127468,0.255889145496536,0.269192913385827,0.266299357208448,0.2570385818561,0.238787113076437,0.251645940014631,0.267948717948718,0.28858024691358,0.24931693989071,0.257709251101322,0.260009282738991,0.302304318924818,0.332343348176502,0.341844641568287,0.360430198459774,0.374003232505282,0.317233893983397,0.362364988554808,0.343220834979301,0.396356381587838,0.39679150756785,0.306468478984484
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.276725062567036,0.246153846153846,0.236304700162074,0.266174554928354,0.299562436889936,0.310955243820975,0.268785170473353,0.217178770949721,0.258827948910594,0.233217592592593,0.252489559910055,0.269642857142857,0.366472594849827,0.369593860753102,0.372995565325492,0.39640672902827,0.372032084396143,0.355939034769993,0.33227292647795,0.324841784542225,0.369015739182593,0.309318221452914,0.32921515395147,0.394049428968071
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,2.81718487152176,0.814349055591818,0.243973259504355,0.252524513390897,0.257552311108121,0.241574239713775,0.259668508287293,0.264424640603656,0.264255632060967,0.264644875187755,0.266923765580883,0.26984126984127,0.267049368541906,0.25251022685013,0.323440426002162,0.357896066891697,0.350976714281565,0.331943289499419,0.321363243356706,0.328329398389881,0.326012288676489,0.327426865717385,0.344080709999822,0.334596866011083,0.346423799195836,0.3589446974103
"53","E01000094",0.130017193462501,3.29421769091884,0.805932143938744,2.7908266033968,0.806729807394236,0.258767072720561,0.242916268704234,0.251147540983606,0.243886743886744,0.292220113851992,0.274784482758621,0.265113350125945,0.283758082921263,0.273869346733668,0.261324041811847,0.261945685802681,0.254795868175111,0.36254350710224,0.353093919343272,0.339887810355208,0.328037513595091,0.367831416097213,0.337567754527916,0.358759633003301,0.364764139333393,0.353309338074191,0.324220766143359,0.346852068395308,0.365813291556211
"54","E01000095",0.122991112262576,2.95413048726416,0.722729625197156,2.25794205491718,0.65269162794049,0.183532127741439,0.220053238686779,0.133889468196038,0.102941176470588,0.171604463255098,0.183510011778563,0.287230400547758,0.275246772968869,0.226650563607085,0.195549738219895,0.207303157093952,0.205400192864031,0.290476672743231,0.310154897118854,0.144839159622524,0.0964359182375996,0.178900205546063,0.203100616605987,0.333442176215318,0.355308829656987,0.299505399502052,0.237828374249795,0.240238548004037,0.263801016215273
"55","E01000096",0.109930915287378,3.25293315125661,0.79583185892928,2.7899705514676,0.806482352892003,0.241515650741351,0.240083507306889,0.247030878859858,0.266570083303151,0.2186616399623,0.25536231884058,0.254832347140039,0.227449805214264,0.264126574103972,0.258731290092659,0.261425959780622,0.252306805074971,0.307652083241468,0.286005364181615,0.289493789687654,0.358017820860649,0.247521010097981,0.315573860550073,0.308052660049656,0.263190043506101,0.296651161503062,0.265133582183531,0.305707156123222,0.350184075560277
