"","area_id","representativeness_norm","h_items","h_items_norm","f_water_jan","f_water_feb","f_water_mar","f_water_apr","f_water_may","f_water_jun","f_water_jul","f_water_aug","f_water_sep","f_water_oct","f_water_nov","f_water_dec"
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,0.0227617602427921,0.0336749633967789,0.0198898408812729,0.0312404287901991,0.0224049914917754,0.0367264314632736,0.030891438658429,0.0295190713101161,0.0211099761661559,0.0244913338357197,0.0228013029315961,0.0238676430702468
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,0.0248180013236267,0.0246516613076099,0.0395917104856171,0.0295549374130737,0.0403355921264924,0.03671875,0.0433333333333333,0.0337328007101642,0.0284018651971174,0.0265060240963855,0.0268796260225945,0.0285522337924085
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,0.0319777546054918,0.0328369606720122,0.0369699166364625,0.0356419603078169,0.0416247062772743,0.0387779083431257,0.0287576687116564,0.0335632183908046,0.0312800769971126,0.0261272650653182,0.0312275664034458,0.0288640595903166
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,0.0305361305361305,0.0311263518860459,0.0358485836049135,0.0300132802124834,0.0368057104617444,0.0402035623409669,0.0399393326592518,0.040341578327444,0.0375804375804376,0.0426577042399173,0.0293948126801153,0.0369498705577783
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,0.0318311874105866,0.027972027972028,0.0272635476270616,0.0251322751322751,0.0312185297079557,0.0377358490566038,0.0376196990424077,0.031554212823095,0.0281093569503273,0.0250243743906402,0.0501508295625943,0.0288964033200123
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,0.0303738317757009,0.0334821428571429,0.0299946438136047,0.0343195266272189,0.0353675450762829,0.0332693538067818,0.0310975609756098,0.0321733420879842,0.0328467153284672,0.0367041198501873,0.0224358974358974,0.0294968189705032
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,0.0343878954607978,0.0319227913882702,0.043338683788122,0.044189852700491,0.0476514635806671,0.0442073170731707,0.0420909708078751,0.054904831625183,0.0549019607843137,0.0397301349325337,0.0298507462686567,0.0480949406620862
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,0.0378704720087816,0.029892836999436,0.0314087759815243,0.0526574803149606,0.0404040404040404,0.0625651720542232,0.0448515476942514,0.0585223116313094,0.0519230769230769,0.0563271604938272,0.0491803278688525,0.0631424375917768
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,0.0318198069360029,0.0423076923076923,0.046677471636953,0.041684759009987,0.0545270952541232,0.0447561790247161,0.0446871896722939,0.0548184357541899,0.053343350864012,0.0335648148148148,0.0424028268551237,0.0363095238095238
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,0.0388952663920589,0.0343919215571491,0.0354571755365673,0.0404293381037567,0.0396562308164518,0.0453392311194952,0.0436526505782472,0.0392675774265074,0.0380139108876799,0.0365353037766831,0.0355912743972445,0.0410933432502789
"53","E01000094",0.130017193462501,3.29421769091884,0.805932143938744,0.0387596899224806,0.0267430754536772,0.0508196721311475,0.0521235521235521,0.0501490918948225,0.0686961206896552,0.0560453400503778,0.0540129326740205,0.0527638190954774,0.0449477351916376,0.0508765898934342,0.0541072306935563
"54","E01000095",0.122991112262576,2.95413048726416,0.722729625197156,0.0450173143516737,0.028393966282165,0.0168925964546403,0.0190576230492197,0.0250096190842632,0.0412249705535925,0.0390277302293735,0.0326499620349279,0.0475040257648953,0.0282722513089005,0.0376569037656904,0.0315814850530376
"55","E01000096",0.109930915287378,3.25293315125661,0.79583185892928,0.028006589785832,0.0400835073068894,0.0427553444180523,0.0315103223469757,0.0307885642475652,0.0501449275362319,0.0445759368836292,0.032364399160923,0.0245398773006135,0.0349251603706344,0.0260511882998172,0.0282583621683968
"56","E01000098",0.115469636622599,3.28883467045132,0.804615185063133,0.0411339633129516,0.0574572127139364,0.0555555555555556,0.0517147523135547,0.0593358737071312,0.0637254901960784,0.049554565701559,0.0735475896168109,0.0494652406417112,0.0636363636363636,0.0557377049180328,0.0519603212092584
"57","E01000099",0.146822185501834,3.24734842164134,0.794465551801319,0.0277676287906467,0.039844088349935,0.0376470588235294,0.0393428447903156,0.0345765345765346,0.047901821060966,0.0368354960234408,0.0382436260623229,0.0297592997811816,0.0263808738664468,0.0374429223744292,0.0291906236178682
"58","E01000102",0.143277599623803,3.29847259694577,0.806973109004894,0.0332225913621262,0.0108604845446951,0.0495049504950495,0.0412642669007902,0.0356275303643725,0.03672532517215,0.03125,0.045933014354067,0.0317460317460317,0.0197718631178707,0.0358632193494579,0.0239808153477218
"59","E01000104",0.0877755723499961,3.31390037307626,0.810747522798898,0.0289210233592881,0.0398593200468933,0.0199809705042816,0.0250817884405671,0.0151946818613485,0.0180790960451977,0.03125,0.0422691879866518,0.0370731707317073,0.0323353293413174,0.0232828870779977,0.0519685039370079
"60","E01000105",0.0886540246350245,3.2749226082285,0.801211591498338,0.0190325138778747,0.0277056277056277,0.0279220779220779,0.0368731563421829,0.0339449541284404,0.0263367916999202,0.0399652476107732,0.0483135824977211,0.0426356589147287,0.0356871678056188,0.0343716433941998,0.0358255451713396
"61","E01000107",0.123498478093114,3.28076061371441,0.802639862705354,0.0229809586342745,0.0338983050847458,0.0235069885641677,0.0261437908496732,0.0376543209876543,0.027710843373494,0.051931602279924,0.0329457364341085,0.0485736314572089,0.0278422273781903,0.0142276422764228,0.0317965023847377
"62","E01000109",0.135567346764298,3.16473659750623,0.77425452424129,0.0442869796279894,0.0377180575200377,0.0487394957983193,0.04500171762281,0.0638297872340425,0.0497259201252937,0.0702659785629218,0.0504451038575668,0.0521364170913367,0.0474953617810761,0.05303392259914,0.0484178421654594
"63","E01000111",0.0850715925804435,3.25408817197906,0.796114435375185,0.0269133725820017,0.0402053036783576,0.0438335809806835,0.0410858400586941,0.043921568627451,0.0421455938697318,0.0469208211143695,0.0436270316509837,0.055244195356285,0.0258764607679466,0.0264550264550265,0.0422812192723697
"64","E01000115",0.292766619494879,3.15447371555961,0.771743704609354,0.0136723434876469,0.0208747514910537,0.0235546038543897,0.0229301112179047,0.0261485826001955,0.0224411603721949,0.0252322370072809,0.0199573430834857,0.0181495633187773,0.0216704936854191,0.0180921052631579,0.0271622587562545
"65","E01000116",0.275661675774703,3.20588555518538,0.784321639045094,0.0251400660824594,0.0208198314970836,0.0244915496992266,0.0240076588850431,0.0246225483279244,0.0214241196634466,0.0213209577616357,0.0231403493217484,0.0249941419979692,0.0225849731663685,0.0217209690893901,0.0257777777777778
"66","E01000117",0.30231988672071,3.20330622453256,0.783690604402578,0.0208731855519298,0.0220773004666746,0.0199251367693637,0.0186821659450804,0.0207979626485569,0.0215102714391396,0.022371623971253,0.0221058755090169,0.0191600891727421,0.0188115855479248,0.0175740210124164,0.0214703237410072
"67","E01000118",0.319172414577268,3.22758685069503,0.789630872756196,0.0262871646120377,0.025610794524137,0.0285542036610764,0.0276872064106107,0.0284961811956808,0.0300561797752809,0.0290882697783485,0.0234102927898878,0.023501257900227,0.028251064896016,0.0281854340968317,0.0266887104393009
"68","E01000119",0.243924685689389,3.19564548232359,0.781816399668126,0.0197898851698021,0.0228664761126991,0.0237392094502499,0.0258131130614352,0.0242275280898876,0.0233580308928796,0.0213504823151125,0.0208019707130149,0.0254271491995157,0.0199972417597573,0.0232044198895028,0.0265572187349107
"69","E01000120",0.303055183958819,3.15177575626535,0.771083647405399,0.0206237424547284,0.0245087454113582,0.0272259013980868,0.0258004351880634,0.0238672384859221,0.0256099832371019,0.0297619047619048,0.0290026954177898,0.0198523065119402,0.0211376525176147,0.0188409934341993,0.0215684582866017
"70","E01000121",0.274133860039398,3.22756616639077,0.789625812329947,0.0290609776583235,0.0251622654930204,0.0287318899560475,0.0272689598010775,0.0260619262486386,0.0283814466428803,0.0293823872149159,0.0263537558911224,0.0267154105736783,0.027215693204913,0.0242577842143374,0.0287055142745405
"71","E01000122",0.282422841317548,3.22692375420339,0.78946864584004,0.0259643916913947,0.0220922677063028,0.0247839216911382,0.029477445288075,0.0231144872490505,0.0335500650195059,0.0228827260291009,0.0175460742236809,0.0226818662592549,0.0188328295745176,0.0213421863884278,0.028291171915333
"72","E01000123",0.319601006612185,3.24765590835903,0.794540778593497,0.0240859115315776,0.0259694269019654,0.0285555443242697,0.0277686852154937,0.0241313215707475,0.0288723734160295,0.024963056786996,0.0229743949491407,0.0266064257028112,0.0237282957380722,0.0239363104339115,0.0315038149150874
"73","E01000124",0.292758042902023,3.28960970596717,0.804804797922245,0.0302116971654108,0.0249209456407168,0.0265697375193001,0.0360860038345659,0.0257947660983074,0.0318572793883402,0.0311025453578786,0.0312308097201509,0.0341045779381589,0.0265685243603225,0.0308189485299913,0.0361944816160071
"74","E01000125",0.17670434360916,3.23264497000812,0.790868344388244,0.0288482394620779,0.0264752261598473,0.0334313795824665,0.0362248334705486,0.0423529411764706,0.0427289048473968,0.0432735426008969,0.0358300907911803,0.0381810062518607,0.0328676411208915,0.0334684792113841,0.0318883174136664
"75","E01000126",0.191099383093278,3.23650342549701,0.791812317615339,0.0361391694725028,0.0342482100238663,0.0409574468085106,0.0486255345143555,0.0537434325744308,0.0575290437890974,0.0472244146277295,0.0491999401824435,0.039984815892699,0.0431540342298289,0.0415641235985781,0.0480225988700565
"76","E01000127",0.269263050576995,3.25772452223876,0.797004070437551,0.0304547777210015,0.0330674066366054,0.0357142857142857,0.0400976617522772,0.0367978077901742,0.0383834655840561,0.0350029579964504,0.026479392125259,0.0341038272072755,0.033800494641385,0.0279187817258883,0.0309678671973595
"77","E01000128",0.272737665457197,3.23302063849255,0.790960251886615,0.0295007006416402,0.0281105629942839,0.0356404246518682,0.037317620650954,0.0339905307045439,0.0417902018918537,0.0346862406447899,0.0382257789885919,0.0366699702675917,0.0298750277305332,0.0336920529801324,0.0354300581573309
"78","E01000129",0.297430147707158,3.27155434212471,0.800387543370046,0.0299369438387648,0.0293450713618781,0.0355390082924353,0.0336928786824403,0.0337446762039969,0.041349836265749,0.0417490537257782,0.0332641680715861,0.028745693793415,0.0318752908329456,0.030880959898958,0.0323736780258519
"79","E01000130",0.253189225140611,3.27970004303909,0.802380393514682,0.032703213610586,0.0331354560172693,0.0376513201792012,0.0358779370186214,0.0367366412213741,0.0362591994255968,0.0326418869116563,0.0283777573529412,0.0292279995764058,0.0279835390946502,0.0284178187403994,0.0259405940594059
"80","E01000131",0.205620568124125,3.29430933993816,0.805954565921007,0.0231344581666377,0.0265237020316027,0.0225527046903089,0.0254017625712805,0.0340838023764853,0.0291157440690151,0.025552353506244,0.0338546458141674,0.0305536799459824,0.0233411137045682,0.0215974678830758,0.0266406757634828
"81","E01000132",0.193098975207083,3.21026588334303,0.785393288703518,0.0302007128118552,0.0268282988871224,0.0309650455927052,0.0346922775382203,0.0273997459626202,0.028385463749774,0.0377867746288799,0.0294961081523966,0.0288893226625024,0.0240394493527841,0.0215008431703204,0.0297029702970297
"82","E01000133",0.20914583128426,3.20377586554092,0.783805502329874,0.0271123491179202,0.0281188118811881,0.0324866079142907,0.047229326513214,0.0381901840490798,0.047148412184057,0.0494466262049268,0.0358947551838299,0.0370651967306596,0.0388275599543205,0.0281268701376421,0.0340664792459071
"83","E01000134",0.217911017807014,3.22131314638798,0.788096007596387,0.0315170191903628,0.0276258992805755,0.0356071964017991,0.0390281726544327,0.0414282159741229,0.0419456727732154,0.0380541388779914,0.0326438267614738,0.0295272924285521,0.0344016465745369,0.0314790858128504,0.0350900779779511
"84","E01000135",0.340032327620576,3.01177407843802,0.736832161027481,0.0213180731983398,0.0202298217849033,0.0237057053368544,0.0271732371595573,0.0219831618334892,0.0240468853845689,0.0249735975647636,0.0243118625122258,0.029021358754676,0.0279593742703712,0.0245907207390802,0.0233557982802696
"85","E01000136",0.179229225687051,3.00257733343881,0.734582172377703,0.0255499541704858,0.023927905531386,0.0285050948020121,0.0236544850498339,0.026225067717311,0.0224215246636771,0.0249055547782286,0.0155818860574582,0.0161084121708003,0.0126943374696905,0.0134925558312655,0.0240566814961279
"86","E01000137",0.266326524817882,3.23783480881612,0.792138041266126,0.0351730234907805,0.0362513955473829,0.0334067766331209,0.0355880868248359,0.0305767894371091,0.0357504429258416,0.0395244215938303,0.0383251079580506,0.0322669990306052,0.0334439283344393,0.0320521911785562,0.0374079338415816
"87","E01000138",0.407831444425927,3.18150994243487,0.778358132171216,0.0222422367545131,0.0232658896928209,0.0253926206244087,0.0240212449201304,0.0254252591281736,0.0267038811149248,0.0280136155561642,0.0212329961632368,0.0251364241825291,0.0232071673836682,0.0230416738716929,0.0270752398319194
"88","E01000139",0.271996095371476,3.05034531667782,0.746268635373021,0.0164274454492657,0.0198223392005264,0.0229740710644899,0.019434628975265,0.021809648699013,0.0247127682636029,0.0260971844446078,0.0211210398050366,0.0198490566037736,0.0197754436798262,0.0187519452225335,0.016552914411234
"89","E01000140",0.17524550361325,3.16336504021467,0.773918972006364,0.0269545393589916,0.0280928514903719,0.0275252525252525,0.031145251396648,0.0362515413070284,0.036602654981312,0.0374707259953162,0.0292921074043938,0.0347112199337462,0.0286896945475307,0.028135593220339,0.0322899041173153
"90","E01000141",0.206733452639772,3.28557536166064,0.803817793400563,0.0297383915927555,0.0312626877791311,0.0315190427549978,0.0324294322867111,0.0316490838423098,0.0386788990825688,0.0325379609544469,0.0389716718519731,0.0326454033771107,0.0288855193328279,0.0325767472240366,0.033868501529052
"91","E01000142",0.267644551317997,3.1990291603121,0.782644218322367,0.0301757488670277,0.0283011106540518,0.0344025020001455,0.0337437475952289,0.0317640190927509,0.0278538812785388,0.0311542026092536,0.0296783569816805,0.0271737082124147,0.025263937766253,0.0265862631319452,0.0274453875052178
"92","E01000143",0.225219953433579,3.24881588267892,0.794824566939701,0.0326140668753088,0.0276851234156104,0.0272058276964246,0.0282519631273472,0.0308238521746147,0.0330113996200127,0.0341827221876942,0.0348902121324898,0.0329413799066229,0.0283004076513013,0.0293624900802398,0.0294903926482874
"93","E01000144",0.26782004173126,2.9124140212575,0.712523669173371,0.0286244777966888,0.0329967988180251,0.0467182573803382,0.0320556958151633,0.0314926968293552,0.034264239923366,0.0360992548650799,0.031429039122606,0.0343610983279644,0.0343328335832084,0.0321358073430715,0.0371141975308642
"94","E01000145",0.352625769913255,2.88980319206169,0.706991917552873,0.0512176050044683,0.0534729878721059,0.0733861606016252,0.0546658229080465,0.0576689410225255,0.0519062684326237,0.051975051975052,0.0529094252328133,0.0579309651811285,0.0488620085946204,0.0475566930539849,0.0464595730741934
"95","E01000146",0.205620924677406,3.09523318433606,0.757250476530141,0.0264538452952338,0.0262761893737701,0.0368438575074908,0.029361361818805,0.0282192669477781,0.0311270539227031,0.036036036036036,0.0294751976994968,0.0294992563212692,0.0255879127574022,0.0252133436772692,0.0273728719261155
"96","E01000147",0.142652204671092,3.24502332718818,0.793896716182879,0.0177671068427371,0.0184171229467397,0.018566392479436,0.0323663390074323,0.0367531003382187,0.0412182276162125,0.0502172863351038,0.0322960867515323,0.032004064008128,0.0214525139664804,0.021680216802168,0.0190771960958296
"97","E01000148",0.138516044102547,3.20363340508014,0.783770649300914,0.0300862227114291,0.0257031104488732,0.0289350098469929,0.0295540032240731,0.032057737495804,0.0361181434599156,0.0382666433688625,0.0213740458015267,0.0266463646745337,0.0253703703703704,0.0232971372161895,0.0165631469979296
"98","E01000150",0.122622392297332,3.1862007709806,0.779505745917914,0.0285652456178316,0.0282030620467365,0.0407239819004525,0.0342026507054297,0.0301341229750915,0.0263209585543115,0.0377241805813234,0.0281083818688275,0.0237236667299298,0.0272876114244133,0.0279441117764471,0.0137087810300111
"99","E01000151",0.15538697402826,3.23452055362066,0.791327206935839,0.0417453721193804,0.0373035409960235,0.0365340474368783,0.0365626936583351,0.0393686502177068,0.0387011515952426,0.0505583756345178,0.0442714126807564,0.0476483877592935,0.0349404645715401,0.0352254428341385,0.036408263448558
