"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_fish_jan","f_fish_feb","f_fish_mar","f_fish_apr","f_fish_may","f_fish_jun","f_fish_jul","f_fish_aug","f_fish_sep","f_fish_oct","f_fish_nov","f_fish_dec","f_fish_weight_jan","f_fish_weight_feb","f_fish_weight_mar","f_fish_weight_apr","f_fish_weight_may","f_fish_weight_jun","f_fish_weight_jul","f_fish_weight_aug","f_fish_weight_sep","f_fish_weight_oct","f_fish_weight_nov","f_fish_weight_dec"
"11","E01000012",0.171411480082022,3.1948081753287,0.781611552057906,2.65820283783549,0.768392941636632,0.0224418915308576,0.0135211267605634,0.0177086128253287,0.0168090383025627,0.0178858060077964,0.0154943433349729,0.0161697827185447,0.0201238390092879,0.0120675784392599,0.0188782489740082,0.016248574686431,0.0262637672973736,0.0226852706735789,0.0117152745729062,0.017824545190095,0.0141529293526813,0.0155922294823875,0.0122094075925591,0.0214020372552469,0.015920882353371,0.01031062548872,0.0157236680482882,0.016112517820368,0.0214147604689973
"12","E01000013",0.0644720286471075,3.34450270108966,0.818234398937456,2.82999919284284,0.818053225158879,0.0202117420596728,0.0173076923076923,0.0290644868301544,0.0224066390041494,0.0177966101694915,0.0192678227360308,0.0262443438914027,0.0393013100436681,0.0209090909090909,0.0305832147937411,0.0216216216216216,0.0148367952522255,0.0256074464391901,0.0164530984627444,0.0265763637318213,0.0128527070492226,0.0128864854722263,0.0155623482225272,0.0182685735591431,0.0329002313433922,0.0211466224767409,0.0202997855609971,0.0141719172033738,0.0123476280908405
"13","E01000015",0.0768293860817296,3.23754448906091,0.792067014380627,2.81811704201549,0.814618513293689,0.0188679245283019,0.0175097276264591,0.0253998118532455,0.0246659815005139,0.0206659012629162,0.0156555772994129,0.014514896867838,0.0186335403726708,0.0178571428571429,0.0128690386071158,0.0217202432667246,0.0067396798652064,0.0262392505151877,0.0138997633919222,0.0305403104539057,0.0203694293519568,0.022099578464324,0.00880995239932706,0.010945995421775,0.0169268716045851,0.0168020983452752,0.00974537230797311,0.0144010484987114,0.00253913402069425
"14","E01000017",0.0897030804782358,3.165015525276,0.774322764071376,2.62900314822062,0.759952338429574,0.0404040404040404,0.0184453227931489,0.0282637954239569,0.0200429491768074,0.0201265094882116,0.0298245614035088,0.0280495759947815,0.0375,0.0325520833333333,0.027355623100304,0.035034272658035,0.0349406009783368,0.0351897959996092,0.0147810821514439,0.0248823580115167,0.0237907685621973,0.0205985008868799,0.045592858670482,0.028779095172896,0.0461150868774493,0.0279238142016892,0.037267122024487,0.0325146275777932,0.0272894574610015
"15","E01000018",0.0766075579282099,3.2458217257092,0.79409204481387,2.73782004818344,0.791407476717777,0.0154545454545455,0.00793650793650794,0.0078740157480315,0.01796875,0.0201793721973094,0.0113941018766756,0.0249584026622296,0.0132075471698113,0.0222405271828666,0.0122641509433962,0.0149551345962114,0.0333876221498371,0.0196420593614803,0.0092455575467793,0.00951137062595886,0.0188509532652616,0.0131146188023916,0.0102779260436191,0.0283139982967012,0.0137828363313709,0.0306677301124471,0.0142697348910083,0.0143096650184769,0.0418823708162447
"16","E01000020",0.126694868227285,3.23607710956572,0.791708019191636,2.77061532251689,0.800887436997024,0.01323706377858,0.0113304093567251,0.0124167171411266,0.0119929453262787,0.0131291028446389,0.0106302201974184,0.0124858115777526,0.0270967741935484,0.0200529701097238,0.0141379310344828,0.0127191474733585,0.00704902274911887,0.0112679938280238,0.00745632248837376,0.01427168402138,0.0115991459529336,0.0118385204141884,0.00810156432233413,0.014720316867274,0.0192707852002211,0.0180279013743722,0.0122783400334121,0.0145760669812657,0.00363901956289146
"17","E01000022",0.142549815154741,3.32824051775495,0.814255846968593,2.86987916756512,0.829581123125537,0.0260557053009883,0.0210105052526263,0.020913358941528,0.0205054840247973,0.0223654283548143,0.0208636584182436,0.0234617087206729,0.0261270491803279,0.0241080038572806,0.0189393939393939,0.0211480362537764,0.0223255813953488,0.0223867425896166,0.0245045555885993,0.0220691844616453,0.0263769172120924,0.02179225980521,0.0191691615385437,0.0280573461368923,0.023650233752826,0.0179295814740843,0.0222275968853871,0.0213789819814253,0.0177802080244611
"18","E01000023",0.183487035851987,3.32373427698727,0.813153392721866,2.85151288466212,0.824272076748074,0.0181397830339676,0.0163113695090439,0.022021715858694,0.0277907157273715,0.0247233984428357,0.0182276229994072,0.0246691717039699,0.0307033202427704,0.0247688819117391,0.039300582847627,0.0295708009462656,0.0171377029464823,0.0167982452974098,0.0160576273730022,0.0246067661675134,0.0212272950178048,0.0209271704989693,0.0171779978765069,0.023405779634464,0.0272442741222865,0.0244502479962456,0.0304020113749062,0.027968017716022,0.0148868933425506
"19","E01000024",0.131911636122821,3.14839441104519,0.770256399464198,2.80044077495585,0.809508926226144,0.0166666666666667,0.0141930251419303,0.0175688509021842,0.0157232704402516,0.0139312146277754,0.0135205408216329,0.00815660685154975,0.0166487647690655,0.0209750566893424,0.0176656151419558,0.0131348511383538,0.0133166874739908,0.0106524345422028,0.0126786016955785,0.0110392078614781,0.015095585716957,0.0113396079377898,0.0154714667862578,0.00626209815504906,0.0183730590728762,0.0165679771239441,0.0135672032476466,0.0113488369750481,0.0173105639552333
"20","E01000025",0.1563323462968,3.32812746999791,0.814228189773548,2.86050526697746,0.826871458180242,0.0207288532263457,0.0075098814229249,0.01438127090301,0.0242047026279391,0.0164739884393064,0.0125666412795126,0.01434034416826,0.0174545454545455,0.0283179802115319,0.0100755667506297,0.0126782884310618,0.013127997980308,0.0218501207860096,0.00940157688585586,0.0155530512351222,0.0253880349731796,0.0165823801874184,0.0163090478842103,0.0140150733084958,0.0142149786590532,0.0213952430029313,0.00983573339466976,0.0148873318760118,0.0121405681564074
"21","E01000027",0.0797354312103804,3.20552466982912,0.784233348247043,2.77239333064868,0.801401396608832,0.00529100529100529,0.0283140283140283,0.0166177908113392,0.0174953959484346,0.0228519195612431,0.0224489795918367,0.0106761565836299,0.00752823086574655,0.0160128102481986,0.018978102189781,0.0176767676767677,0.00709849157054126,0.0034223812929036,0.0388640845177427,0.0147672581446901,0.0226836448407275,0.029644023814379,0.0205321272777394,0.0094300992312254,0.0116876660440231,0.0226785095551587,0.0471113960904546,0.0189333595039415,0.00870350094138009
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,2.81289206557751,0.813108156387127,0.0313179643323184,0.0169172932330827,0.0241109101868596,0.0218019437877594,0.0138172819137967,0.0228632478632479,0.0122525918944392,0.0163814180929095,0.0163487738419619,0.0278006589785832,0.017499294383291,0.0280723643169058,0.0291679266095682,0.0182993536488368,0.0265677786737868,0.0196947311917501,0.014639457485822,0.0171469663329578,0.0147588310859743,0.0158654828479303,0.0177470953254981,0.0258494897387992,0.0130518415990611,0.0206120655859296
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,2.72905981619385,0.788875201779202,0.0165884194053208,0.024113475177305,0.0137931034482759,0.0214592274678112,0.0164035902197462,0.0138203356367226,0.0212210251387529,0.0118534482758621,0.0162398500936914,0.0171531748420102,0.0180916253282755,0.0186523665190021,0.0139508491899759,0.0235606664945053,0.0152097233550683,0.0208034160570301,0.0128541330118985,0.0149184997316557,0.019866454639488,0.00720708220204432,0.0133815165331989,0.0137431325576036,0.0170540470215792,0.0132460647756923
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,2.79739844745571,0.808629496355714,0.0207986688851913,0.0163240628778718,0.0235574377977766,0.0205069780689262,0.0185990338164251,0.0272486772486772,0.0234823882088434,0.016120644825793,0.0199256110520723,0.0221926320461607,0.0187231430325353,0.0203334688897926,0.0202403994022636,0.019633433748173,0.0317930753034848,0.0227729904592781,0.0196027551358143,0.0296296553381005,0.0227330836694132,0.0154809908184902,0.0202781113511965,0.0161443881174478,0.0169909715023831,0.0169452966376589
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,2.83586143428416,0.819747792962947,0.0219755323969189,0.0267609189598586,0.0307429547395389,0.0238675109595714,0.0168280313508529,0.0200364298724954,0.0278330019880716,0.0258134490238612,0.0209510357815443,0.0310467799454584,0.0237676056338028,0.0226192739022999,0.0205574842672864,0.0240031614554872,0.026132721497403,0.0229697355385621,0.0142900256740729,0.0139553139320353,0.0201004284159334,0.0197008832401272,0.0195128276130684,0.0228189610890288,0.0207446098658328,0.0185696396545318
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,2.84440956228492,0.822218756098829,0.0218190169958659,0.0143884892086331,0.0125212224108659,0.0181659006347122,0.0179973195481524,0.0183673469387755,0.019616114743725,0.0186113099498926,0.0203939745075319,0.0186839967506093,0.0318696883852691,0.0252434903597694,0.0203630543666008,0.0124026830816454,0.00887539106625082,0.0183245733217406,0.0143927259882285,0.0144551421102141,0.0163619441830083,0.0168001327663804,0.0134917928985437,0.0127374093435052,0.0232063139234101,0.0225850308135565
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,2.83073449174905,0.818265774209493,0.0285495794035177,0.0279208457576579,0.0250639386189258,0.0190793458509994,0.0232558139534884,0.0251628182356424,0.0239808153477218,0.0161930950198595,0.0181983621474067,0.0150046889653017,0.0222222222222222,0.0197433366238894,0.0264212224144388,0.0270549678753888,0.0222664497067152,0.0198179454299035,0.0191901564432753,0.0233731036532237,0.0172110450501421,0.0126728390801963,0.0158988369472786,0.0145373679219665,0.0178679929456084,0.0199033960179254
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,2.8487429055218,0.823471373208973,0.0245752427184466,0.0323349217154527,0.0149209191286183,0.0149111675126904,0.0247588424437299,0.0177318064277798,0.0149491094147583,0.0171019900497512,0.0184554230550823,0.0178970917225951,0.017593465284323,0.0281805745554036,0.0213078473509581,0.0273503929506626,0.0146900951376627,0.0156739508705547,0.0245957944683462,0.0194516370568078,0.0156160793761643,0.01582645932915,0.015946052849331,0.0177357570511974,0.0188388617150511,0.0305695365583128
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,2.65039693846749,0.766136530691566,0.0215384615384615,0.0220588235294118,0.0161616161616162,0.0339777387229057,0.0872855701311806,0.026482440990213,0.036322360953462,0.0227817745803357,0.038846380223661,0.029126213592233,0.0361317747077577,0.0383795309168444,0.0215266679752556,0.0136825031446872,0.0134639733525527,0.0202135723999902,0.0929620314795554,0.0208134052384468,0.0314619452834232,0.0176266576422279,0.0245779505061522,0.0244282736349618,0.0278086218652119,0.0273702749956552
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.0281060364100926,0.0172171468728039,0.0223840345199568,0.0253731343283582,0.0214483976785264,0.0253411306042885,0.0166177908113392,0.0168035847647498,0.0216049382716049,0.0237837837837838,0.0159724397118697,0.0235672201392608,0.0289624257032136,0.0180489906947306,0.020417627097603,0.0155772453696258,0.0192580406757832,0.0250633812413041,0.0161070285297435,0.0157158443347681,0.0187266159889643,0.0212447415958343,0.0143767326667347,0.0215800727563208
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.0225290697674419,0.0154639175257732,0.0215564486664231,0.0245492903720752,0.0154965211891208,0.0150401069518717,0.0234291799787007,0.0244340639597557,0.0236809306190278,0.0161521895190237,0.0292960209881941,0.0236546422235364,0.0166946846036088,0.0140885784420582,0.0158148666820773,0.0182764682185173,0.0146488408346764,0.0130749174930059,0.0110162461766814,0.0193269075676467,0.0198080199601999,0.00775678253509012,0.0177141941816085,0.016836669661401
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.0237441130298273,0.0190278824415976,0.0186643835616438,0.0189533713518953,0.0188146754468485,0.0163502109704641,0.016597510373444,0.0195820306072075,0.0179252479023646,0.0147621651175506,0.0165503489531406,0.0193610842207164,0.0192496552533896,0.0181680608819604,0.0178579444911035,0.0203420217691157,0.0174598723976865,0.0169978462360247,0.0190510768935848,0.0180972137593595,0.0152955976717529,0.0171996243572103,0.0170139209319491,0.0201911599537425
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.00862564692351926,0.0153031194820483,0.0195121951219512,0.0255639097744361,0.0102230483271375,0.0131519274376417,0.0123775141825683,0.0133744855967078,0.0134480903711673,0.0140776699029126,0.0111392405063291,0.0160337552742616,0.00698905048756947,0.0112983830136894,0.0162895900392325,0.0222217620052038,0.00645340682838552,0.0138752254022856,0.0144330058542083,0.0146243825692797,0.0120960203858718,0.0120328631867976,0.011953918933595,0.0163042816413219
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.0147991543340381,0.0109324758842444,0.0110916520723876,0.0118510158013544,0.00985221674876847,0.0172018348623853,0.010314875135722,0.0179674340258282,0.0161290322580645,0.0223285486443381,0.0172692930383162,0.0134883720930233,0.0144598798328842,0.0116276115963599,0.00816641642505582,0.00686765219415668,0.00993184809022436,0.0132407577793744,0.0118320031770187,0.0176377953999934,0.0170582473826602,0.0227125655048153,0.0161258987691759,0.0135786311051477
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.030775379696243,0.0235187697874265,0.0208497246262785,0.0234018264840183,0.0222610213880402,0.0190166975881262,0.0247464503042596,0.00993204391008886,0.0208807896735004,0.025979061651803,0.0155820348304308,0.0122967076556922,0.0332192342621922,0.0224647361546459,0.016914519004259,0.0236059573230948,0.0172219301018753,0.0143364130010451,0.0165524015790319,0.00875982532592664,0.0180940414064937,0.0195868572035872,0.0112879504124753,0.0120851490331038
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.0075705437026841,0.0138248847926267,0.0204262877442274,0.0194319880418535,0.0297805642633229,0.0191458026509573,0.0184210526315789,0.02,0.0209386281588448,0.0265210608424337,0.0138036809815951,0.0364963503649635,0.00741736095728198,0.00831358583941032,0.0180806236038058,0.0127166027169343,0.0300441318644594,0.0172893322540796,0.0143503761211487,0.0150880689077442,0.0155948312209021,0.0156632069807916,0.0159401654368778,0.0265340304792979
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.0206692913385827,0.0197643481565945,0.0267072346179851,0.0247904405207776,0.0207036114570361,0.0237201365187713,0.0249437034470812,0.0336924918761758,0.0326880934989043,0.0301404450055231,0.0300017752529735,0.0270095422933851,0.0209570597437401,0.0240392906215406,0.027015644381922,0.0242748497352118,0.0200373296146762,0.0228577862374617,0.0256989630144628,0.0303190382947531,0.02575210214292,0.023011868184374,0.0272436844015874,0.0218797857641072
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.0267239768267614,0.0242696629213483,0.0224976167778837,0.0185224163334035,0.0277777777777778,0.0162097258355013,0.0233439744612929,0.0250276854928018,0.0233105721685896,0.0340216322517207,0.0278520499108734,0.0207591933570581,0.025154850370803,0.0176807437203428,0.0168275516800043,0.0153758767797091,0.0209825886334118,0.0121438911981867,0.0217258082964276,0.0253564863516214,0.0203239185717936,0.0249843900764473,0.028217959522078,0.0160403650491804
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.0223655047350393,0.0204236006051437,0.0284613738497753,0.0238792520838027,0.0226452905811623,0.026466967583094,0.0234803598858898,0.026734814232357,0.0335616438356164,0.0314786078474839,0.025051652892562,0.019183750235095,0.0226881814715531,0.0187485898472053,0.0313448025675721,0.0221215551572257,0.0243350306799177,0.0299586647359446,0.0229474458774324,0.0246839147770673,0.0290341825359687,0.025305104298065,0.021284198744469,0.0153908328562287
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.023405231757687,0.0273352077475789,0.0247555012224939,0.0206151832460733,0.0227446191421157,0.0216004639025805,0.0257628094415659,0.0281281716688415,0.0230468183794753,0.0234821566507029,0.0232854284154994,0.0239481344270971,0.0228743448005385,0.0288020937769475,0.0228760277216794,0.0277196210058609,0.0227878138634635,0.0208246993046103,0.0278652032064518,0.0308047781787507,0.025690377345993,0.0225460843573534,0.0274763203962058,0.0219667792952668
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.0365928034153283,0.0223152022315202,0.0275246419936768,0.0229885057471264,0.0242219405717505,0.0159969529613407,0.028515763372299,0.032258064516129,0.0296085986615291,0.0344647519582245,0.0344230769230769,0.0263348285342208,0.0305147919819895,0.0229655241810126,0.0286984090909825,0.0257160898064645,0.0231438005197706,0.0160510803738167,0.0274791309240793,0.0333395156725825,0.0252354514295521,0.027897564493868,0.0373891449130133,0.0273363058083093
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.0267594327000268,0.0258481421647819,0.0219512195121951,0.0218371372217526,0.0213272830402723,0.0223486387647298,0.0212026416405978,0.0240439953958307,0.0219588706866504,0.0234297108673978,0.0226829268292683,0.0174595141700405,0.0250859906992824,0.0238883037470598,0.0214717506870172,0.0201764080985854,0.0212907134238808,0.0209955294453903,0.0224044492430849,0.0230064827816592,0.0165385007178171,0.0201887649308806,0.0159528190030775,0.0153085235742451
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.0245321193727871,0.0208638360175695,0.0241738066095471,0.0272588055130168,0.0173000567214974,0.0332562174667438,0.018240659017358,0.017910447761194,0.0224719101123595,0.0222305953278071,0.0140065146579805,0.0187144019528072,0.0238399676260163,0.0153237882833966,0.0249224560545954,0.0232521484665044,0.0168692628263634,0.0215855532827669,0.012927312296709,0.0161146939677075,0.0161246331445902,0.0242538315681823,0.0138229195450817,0.0136820751815425
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.014559894109861,0.0128617363344051,0.0253634395298484,0.0135605006954103,0.0109712810584059,0.016015625,0.0145833333333333,0.0155348424323125,0.0173802458668928,0.0112449799196787,0.00934943513829373,0.0167954316425932,0.0113917640398485,0.0109736483095062,0.0202497648763325,0.0147695920895017,0.0131213744443579,0.0185073816626254,0.0171243820752568,0.021708309521802,0.0154285353923399,0.00855009580473761,0.0109130296562619,0.0176161308577337
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.0187695516162669,0.0145093547155403,0.0126857557085901,0.0133657351154313,0.0191339375629406,0.0199764982373678,0.0203220858895706,0.0193103448275862,0.0120307988450433,0.0193847450484619,0.0157932519741565,0.0173805090006207,0.0172732910766496,0.013191096767115,0.0124622706828353,0.0103374218563301,0.014599703225678,0.0165703004380559,0.0212537078144186,0.0203276127900656,0.010589926864637,0.0189069428152545,0.0153157032901131,0.0150323664514941
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.0144522144522145,0.0147718280137167,0.0155427425419905,0.0204515272244356,0.0169529333035913,0.0173027989821883,0.0262891809908999,0.0156065959952886,0.0151866151866152,0.0124095139607032,0.0187319884726225,0.0127088726759237,0.0139861468826726,0.0124241407233569,0.0153937016094986,0.0148967412484185,0.015465112831231,0.0118950061422912,0.0199089784102502,0.0182740438245145,0.0130801409419917,0.0113764534843615,0.0155316574191451,0.012190583330235
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.0203862660944206,0.0250276039749724,0.0245708515651296,0.0194003527336861,0.0234978180597516,0.02322206095791,0.0297537619699042,0.0221550855991944,0.0161725067385445,0.0227494312642184,0.02526395173454,0.0279741776821396,0.0197803786689859,0.0184686487379934,0.0228507281379169,0.0161534671757606,0.0229208960183002,0.0173598970300995,0.0176003198444716,0.0173453681660556,0.0116242209320117,0.024544035946203,0.0170212813344417,0.0241326597070623
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.0367990654205607,0.00892857142857143,0.0123192287091591,0.0118343195266272,0.0208044382801664,0.0140754958413308,0.0225609756097561,0.0170715692711753,0.0116788321167883,0.0127340823970037,0.00801282051282051,0.0104106419895894,0.024742112265108,0.0141759585039484,0.00916509101551519,0.011895856255419,0.011439833272925,0.0190736424034513,0.0148592186340555,0.0158717448963905,0.00911212891298996,0.0094947366912455,0.00916481491058583,0.0134811204984434
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.030949105914718,0.0267260579064588,0.0208667736757624,0.0204582651391162,0.0136147038801906,0.00990853658536586,0.0176510522742702,0.00951683748169839,0.0211764705882353,0.0112443778110945,0.00790166812993854,0.0174890693316677,0.0252243096890683,0.0170321225941376,0.0153452509250672,0.0197161993386772,0.0115397848918962,0.0156565244088724,0.0215646956963948,0.0123411741135551,0.0173725397455196,0.0106823599869981,0.00932965676607473,0.0145028935304831
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.0109769484083425,0.0141003948110547,0.0133949191685912,0.0221456692913386,0.0165289256198347,0.0140771637122002,0.016424510423247,0.013899049012436,0.0166666666666667,0.025462962962963,0.0163934426229508,0.0271659324522761,0.014676656511865,0.0112090001286677,0.0138195524785389,0.0207578417975167,0.0138675186068273,0.013443558519753,0.015395798970329,0.0263161970369498,0.0185695126143625,0.0282327611873449,0.0155684791312306,0.0297756488110004
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.00929567393636039,0.0123931623931624,0.0314424635332253,0.0138949196699957,0.014136654325143,0.0143620574482298,0.0198609731876862,0.00768156424581006,0.00939143501126972,0.037037037037037,0.0263411500160617,0.0116071428571429,0.00907350252310282,0.0113864745455007,0.0213123305611911,0.0141176544422444,0.0143530421018671,0.0133018360323009,0.0188533704751178,0.00675100078544157,0.0099461278299582,0.0217107340675385,0.0225776516518287,0.00964955887383491
