"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_poultry_jan","f_poultry_feb","f_poultry_mar","f_poultry_apr","f_poultry_may","f_poultry_jun","f_poultry_jul","f_poultry_aug","f_poultry_sep","f_poultry_oct","f_poultry_nov","f_poultry_dec","f_poultry_weight_jan","f_poultry_weight_feb","f_poultry_weight_mar","f_poultry_weight_apr","f_poultry_weight_may","f_poultry_weight_jun","f_poultry_weight_jul","f_poultry_weight_aug","f_poultry_weight_sep","f_poultry_weight_oct","f_poultry_weight_nov","f_poultry_weight_dec"
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,2.8487429055218,0.823471373208973,0.0197208737864078,0.0221238938053097,0.0199940316323486,0.0225253807106599,0.0237942122186495,0.0214259327669006,0.0200381679389313,0.021455223880597,0.0295286768881317,0.0278044103547459,0.020420986490732,0.0180574555403557,0.0473187082403272,0.0419260032680637,0.0414200740067943,0.0518301912889394,0.0718143399416922,0.0496899134242605,0.0587902427576757,0.0640481128182387,0.0843478631221829,0.0630556953230947,0.0518308051570521,0.0482919487191202
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,2.65039693846749,0.766136530691566,0.0297435897435897,0.0202205882352941,0.0207070707070707,0.00878734622144113,0.0141271442986882,0.0241796200345423,0.0158910329171396,0.0197841726618705,0.0153031194820483,0.0145631067961165,0.0164718384697131,0.0177683013503909,0.0621178618003203,0.0376997921904015,0.0452539104349689,0.0159135327102101,0.0429917307771424,0.0777392053454281,0.0519485702630604,0.0350803507580826,0.0395983977012554,0.028611814958984,0.0381151645353842,0.0436001783928421
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.0239540083040562,0.016865776528461,0.0240021574973031,0.0367164179104478,0.0295230885692657,0.0239487607908661,0.0312805474095797,0.0280059746079164,0.0236625514403292,0.0278378378378378,0.0281866583150642,0.030262453133369,0.0533957124314736,0.0417215421699727,0.061443134038799,0.0789602590803219,0.0650017396026917,0.0652257519686733,0.0752434778136156,0.0571421500182527,0.0478282999353353,0.0563264318308764,0.0649106446837109,0.0718270312489522
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.0214389534883721,0.0150957290132548,0.0197296309828279,0.0203298810893748,0.0243516761543327,0.0177139037433155,0.0234291799787007,0.0226374416097736,0.0228500207727462,0.02045944005743,0.0244862264975951,0.0189237137788291,0.0343509921445079,0.0256395067812835,0.0345905283313279,0.0391317724495324,0.0515576366419619,0.0353038003534732,0.0413370987091684,0.0454260233787648,0.0316518703872889,0.0288230676330737,0.0421229655987331,0.0393796533606079
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.0237441130298273,0.0197814619442351,0.0289383561643836,0.0305266689030527,0.0305738476011289,0.0344585091420534,0.0271438450899032,0.0360375185124239,0.0289855072463768,0.0247858574813195,0.0281156530408774,0.0304937076476283,0.052318528638696,0.0558822833222537,0.0652310298233102,0.076238460393884,0.0766367755742807,0.0899340361999407,0.0721671023941657,0.0912283584432625,0.0735337122278483,0.0567644054227434,0.0690885741673957,0.0698546895813158
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.0172512938470385,0.0141259564449676,0.0205962059620596,0.0230576441102757,0.0204460966542751,0.0244897959183673,0.0170190820010315,0.0200617283950617,0.013986013986014,0.0199029126213592,0.0162025316455696,0.0151898734177215,0.0375307709531711,0.0406131065086673,0.0630580016785687,0.0634653522868621,0.0452811207881943,0.0824333529508426,0.0537971348262247,0.0790055341089553,0.0361539211674182,0.0493320269254073,0.0549944825145456,0.0312389340362199
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.0312896405919662,0.019935691318328,0.0163455925277291,0.0163656884875846,0.0300044782803403,0.0229357798165138,0.0184581976112921,0.0275126333520494,0.0268817204301075,0.0239234449760766,0.0269832703723691,0.0209302325581395,0.0572906361811008,0.0319220311753195,0.035475962774062,0.0353664687851628,0.0602989640496401,0.0528781933102157,0.0440553309782612,0.0530121309956359,0.0585840684181294,0.0595559245769117,0.0575334499420066,0.0639031882625835
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.0179856115107914,0.0180913613749435,0.0216365066876475,0.0154109589041096,0.0170231340026189,0.0111317254174397,0.0190669371196755,0.0224777835859906,0.0223993925588459,0.0252035672741373,0.0215398716773602,0.0198333994446648,0.0445826336027402,0.0429839633007653,0.0650353565176532,0.0583953280405452,0.0379542125774571,0.0330598519746549,0.0472850858908241,0.0722082433058264,0.0621954094607333,0.0492445310233475,0.0538384785734679,0.0476846822194312
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.0206469373709566,0.00921658986175115,0.0177619893428064,0.00896860986547085,0.0250783699059561,0.0272459499263623,0.0381578947368421,0.0315384615384615,0.0375451263537906,0.0124804992199688,0.0276073619631902,0.018978102189781,0.063378618595089,0.0263972715727733,0.0400088821674836,0.0377850987578782,0.066727438740556,0.0825069075929147,0.0968384438420493,0.0747563885592221,0.0799474817446533,0.032795108017724,0.0688348623206651,0.0908656290258885
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.0208333333333333,0.016533637400228,0.0185936443542934,0.0231853040841805,0.0191469489414695,0.0225255972696246,0.0226918413303309,0.0225756798358132,0.0202702702702703,0.0189364052390721,0.0229007633587786,0.0155264434740417,0.0393556209015587,0.0303823645577789,0.0336662009578085,0.0563979486228008,0.0430521006810092,0.0445422883013062,0.0553416389361577,0.0595796081790623,0.0518582438675968,0.0437790911157446,0.0573901233417804,0.0451369275037589
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.0110259764529994,0.018876404494382,0.0184938036224976,0.0248368764470638,0.0228108903605592,0.0244146487892736,0.0195530726256983,0.0223698781838317,0.0207205085943019,0.0173058013765978,0.017602495543672,0.0193752471332542,0.0261678335280722,0.0445049221311445,0.0496182985797009,0.0601464907542243,0.0593320561516189,0.0512744726605708,0.0580146425870128,0.053446891279035,0.0594855779120408,0.0366662209512379,0.0498873831434736,0.0435812066508074
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.0223655047350393,0.0168935955622794,0.0222555103787717,0.0159945933768867,0.0178356713426854,0.0131308986458761,0.0142637700241387,0.0180853155101238,0.0184931506849315,0.017734426956329,0.0175619834710744,0.0157983825465488,0.0435741297732268,0.0369779762288802,0.0501306218197231,0.0366428979941429,0.0483445906298697,0.0304264219047889,0.0319593619917024,0.0392430540359945,0.0379761063327745,0.0307743498131986,0.0319398656588759,0.0434151912143358
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.0197338228545204,0.0184317400812246,0.0236858190709046,0.018651832460733,0.0174019233704778,0.0253696723688026,0.0172711571675302,0.0165289256198347,0.0195680533410639,0.0162212266337093,0.0194651628160815,0.0179941783540619,0.0382228393654966,0.0394715514354319,0.0505060735829738,0.0416501151654019,0.0379154375741615,0.0595676363214922,0.0439298518135506,0.0390328554347142,0.0469957186508177,0.0410258692523417,0.0448254446490468,0.0418437775064596
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.0189062817645863,0.0263000597728631,0.0206434814952576,0.0180623973727422,0.0216870863258696,0.0180917920396115,0.0237336167198016,0.0199692780337942,0.0208882579598459,0.0243690165361184,0.0226923076923077,0.0192446823903921,0.0400880739110789,0.0525079170641365,0.0499208596932591,0.0480041452646728,0.0464779758591469,0.0381290564489743,0.0471043961345997,0.0514776671982633,0.0421047697287402,0.049957836562148,0.0512295626093027,0.0505143618002457
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.0177950227455178,0.0139521221912175,0.0180216802168022,0.0201465201465201,0.0152013613159387,0.0250575646756061,0.0229405630865485,0.0209745491750863,0.0216103171836877,0.0181954137587238,0.018780487804878,0.0179655870445344,0.0382712628445883,0.0373564803907267,0.0548710943469827,0.0512802103837023,0.0485125828072234,0.0753804165475762,0.06600096076471,0.0609325340579578,0.0431118886642207,0.0462431931416181,0.0336747084516654,0.0457712389612267
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.0220030349013657,0.0128111273792094,0.0162178702570379,0.0110260336906585,0.0150311968235961,0.0133024869866975,0.0117681671079729,0.0189054726368159,0.0129383724889343,0.019216277317257,0.0169381107491857,0.0146460537021969,0.0489260317674431,0.0431205924952176,0.0479117791773047,0.0260574551580313,0.0343595072279161,0.0416642120397347,0.0314175796585667,0.0578472357478534,0.0358316289547196,0.0556173452367451,0.0377133109515034,0.0342147719235828
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.0254798146922568,0.0192926045016077,0.0293844726260439,0.0198191933240612,0.0300096805421104,0.017578125,0.0204166666666667,0.0181979582778518,0.0178041543026706,0.0184738955823293,0.0175301908843007,0.0208263352368156,0.0461788248409159,0.0366766598292396,0.0651896530090849,0.0535731318608262,0.0723914027997727,0.0451035543258441,0.0544521760576817,0.0395349490823582,0.0560188805642659,0.0443879013570637,0.0439795556326237,0.0510728156280625
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.0246784845324991,0.0213822069492173,0.0224719101123595,0.0182260024301337,0.0208123531386371,0.0168429298864081,0.0207055214723926,0.0257471264367816,0.0182868142444658,0.0223345975558365,0.0179468772433597,0.0130353817504655,0.0508019260578443,0.0438134432704154,0.0560447839092927,0.0378623643894499,0.0498461354605479,0.0559233420883844,0.0468233147750197,0.0613688921929326,0.0440044278867818,0.0516399002971499,0.0571627800779392,0.0358062087154119
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.0254079254079254,0.0240042205222896,0.0245675607921785,0.0183266932270916,0.0178451929511488,0.021882951653944,0.0154196157735086,0.019434628975265,0.018018018018018,0.016028955532575,0.0152737752161383,0.0195340080018828,0.0439776787542146,0.0488971472547509,0.0403128683491351,0.0372440613542582,0.0347544977012552,0.0398943812038697,0.0281787290698079,0.0377504016462558,0.0302760048662522,0.038090586694857,0.0349586456134414,0.0420368242786827
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.0264663805436338,0.0191387559808612,0.0222147425109391,0.0277777777777778,0.022826451829473,0.0228592162554427,0.0270177838577291,0.0238335011748909,0.0300346553715826,0.0253493662658434,0.0237556561085973,0.0245926836766062,0.0610345070991749,0.0509747991966271,0.0513760432689147,0.0631004434043601,0.048515247044613,0.0537018304031781,0.05743098167142,0.0456637232894396,0.067222456987301,0.0531688406457101,0.0582089402651578,0.0658164436662823
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.0408878504672897,0.0275297619047619,0.0487412961971077,0.0207100591715976,0.029126213592233,0.0204734484964811,0.024390243902439,0.0275771503611294,0.0313868613138686,0.0344569288389513,0.0336538461538462,0.0294968189705032,0.0782466119786585,0.0531162707468639,0.0886087160785733,0.0513568417908679,0.0560370605291772,0.0553498505179821,0.0639244043548272,0.0613271867546012,0.0746894020886038,0.0678195477946107,0.0698340244389412,0.0667665191084891
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.0213204951856946,0.0193021529324425,0.00963081861958266,0.0204582651391162,0.0136147038801906,0.0190548780487805,0.0149355057705363,0.0190336749633968,0.0164705882352941,0.0142428785607196,0.0342405618964004,0.0181136789506558,0.0564728778670682,0.0518884324957386,0.0279163960922055,0.0730359939805289,0.0364464673282133,0.0447523722235834,0.0539117392409871,0.0588953487276658,0.0393539484847113,0.0422794930494841,0.0749968678802277,0.077107559642063
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.0301866081229418,0.0186125211505922,0.0207852193995381,0.0231299212598425,0.0224977043158861,0.0239833159541189,0.0429564118761845,0.027798098024872,0.0288461538461539,0.0223765432098765,0.0177595628415301,0.0183553597650514,0.0598630283793346,0.026867893903905,0.0265303098326042,0.0412056284175436,0.0453861724160882,0.0489107569320393,0.0753577229600755,0.0768980588087708,0.0600028675039994,0.0549768623395936,0.0471489763305053,0.0531650856446783
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.0225241329996425,0.0243589743589744,0.0243111831442464,0.0151975683890578,0.0171659373948166,0.021376085504342,0.0238331678252234,0.0233938547486034,0.0236664162283997,0.0266203703703704,0.0273048506264054,0.0267857142857143,0.0525224856159316,0.0484574811441044,0.0558086657092246,0.0443267363083228,0.0362536030100781,0.0417494192094125,0.0645831963431142,0.0562741594470112,0.0459974282048803,0.0633314655687794,0.061039854693149,0.0584644022122107
