"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_grains_jan","f_grains_feb","f_grains_mar","f_grains_apr","f_grains_may","f_grains_jun","f_grains_jul","f_grains_aug","f_grains_sep","f_grains_oct","f_grains_nov","f_grains_dec","f_grains_weight_jan","f_grains_weight_feb","f_grains_weight_mar","f_grains_weight_apr","f_grains_weight_may","f_grains_weight_jun","f_grains_weight_jul","f_grains_weight_aug","f_grains_weight_sep","f_grains_weight_oct","f_grains_weight_nov","f_grains_weight_dec"
"15","E01000018",0.0766075579282099,3.2458217257092,0.79409204481387,2.73782004818344,0.791407476717777,0.196363636363636,0.154761904761905,0.181102362204724,0.15,0.144992526158445,0.14745308310992,0.1630615640599,0.14811320754717,0.153212520593081,0.163207547169811,0.167497507477567,0.174267100977199,0.278898532573209,0.207879863699731,0.31716490300865,0.256407688090511,0.296721474253373,0.191770487236035,0.245924653552249,0.202802602867758,0.268655151767979,0.339868522082034,0.243438341780548,0.164725018699389
"16","E01000020",0.126694868227285,3.23607710956572,0.791708019191636,2.77061532251689,0.800887436997024,0.14560770156438,0.160818713450292,0.154149000605694,0.154850088183422,0.150255288110868,0.119969627942293,0.126749905410518,0.152688172043011,0.147937949300038,0.135862068965517,0.14266070814713,0.152194809355976,0.212530387892857,0.187101936905117,0.218952141927544,0.24191544533527,0.201395169839212,0.215657070008666,0.20815899732623,0.236878386035974,0.234847235705799,0.193161720672201,0.161499845185414,0.182472008937844
"17","E01000022",0.142549815154741,3.32824051775495,0.814255846968593,2.86987916756512,0.829581123125537,0.135669362084456,0.154577288644322,0.146393512590696,0.137339055793991,0.141774071266111,0.151382823871907,0.159805223550243,0.166495901639344,0.154773384763742,0.162878787878788,0.151057401812689,0.142325581395349,0.140324677891184,0.194660278431358,0.161635488015169,0.155140651131711,0.216601150965891,0.192529173735335,0.159411105591378,0.171595018239905,0.180488314949656,0.224027161617361,0.152088026887412,0.162031761670812
"18","E01000023",0.183487035851987,3.32373427698727,0.813153392721866,2.85151288466212,0.824272076748074,0.150631335585986,0.153423772609819,0.14528215323444,0.140816643378357,0.146291490233575,0.144931831653823,0.144910962261068,0.153695108889682,0.151404151404151,0.151373855120733,0.152078404866509,0.14176187612748,0.190449087529065,0.201415731996508,0.190441233930156,0.225004396005138,0.276577392225412,0.237060586299079,0.221639886377237,0.242586396967733,0.219430348471377,0.239476395810182,0.212360573530612,0.220976856036717
"19","E01000024",0.131911636122821,3.14839441104519,0.770256399464198,2.80044077495585,0.809508926226144,0.188405797101449,0.195052716950527,0.205603038936372,0.207547169811321,0.203308663474097,0.18408736349454,0.182707993474715,0.167561761546724,0.195578231292517,0.209463722397476,0.200963222416813,0.17478152309613,0.25845426386606,0.280230489674281,0.272615162370008,0.242490308581109,0.264936154123663,0.226719403871481,0.250678225304382,0.209832554223982,0.241017556461755,0.344976360240418,0.272849152663542,0.227478656020565
"20","E01000025",0.1563323462968,3.32812746999791,0.814228189773548,2.86050526697746,0.826871458180242,0.170845870946172,0.18300395256917,0.180602006688963,0.153526970954357,0.174277456647399,0.157654226961158,0.168578712555768,0.175272727272727,0.152166496076424,0.161523929471033,0.181933438985737,0.151476899772785,0.214249175794066,0.218569118983778,0.241859806513681,0.223750266563869,0.22117501185034,0.211257687784195,0.220286339460594,0.237839794110714,0.216799393821455,0.218828967220611,0.239936561827111,0.222363933281307
"21","E01000027",0.0797354312103804,3.20552466982912,0.784233348247043,2.77239333064868,0.801401396608832,0.119047619047619,0.132561132561133,0.159335288367546,0.156537753222836,0.147166361974406,0.190816326530612,0.158956109134045,0.143036386449184,0.168134507606085,0.176642335766423,0.166666666666667,0.122448979591837,0.159798187578917,0.156115591364909,0.220157348825273,0.229558014521303,0.219291406271866,0.376812400149671,0.201535144207736,0.246829688919468,0.163233961459527,0.152667505439902,0.248396714154669,0.135264067196238
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,2.81289206557751,0.813108156387127,0.142670726402784,0.165648496240602,0.167369901547117,0.161544523246651,0.13941018766756,0.125,0.144439208294062,0.147677261613692,0.139955412434976,0.132413509060956,0.159751622918431,0.135579122478686,0.176116508162301,0.225306014361898,0.222075719920032,0.292999696237187,0.246691666102563,0.244089717878495,0.186271092537861,0.201066180217453,0.184787675475259,0.231268949075587,0.258674850883086,0.207486458818785
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,2.72905981619385,0.788875201779202,0.166823161189358,0.175413711583924,0.145103448275862,0.144696505211527,0.156298359640978,0.120434353405726,0.129937969311133,0.14367816091954,0.14053716427233,0.145049653927174,0.128975780566093,0.131732338540452,0.225786357983646,0.18824312112528,0.267694663385543,0.188890004177671,0.239019701770084,0.180147901510182,0.184657720826159,0.243695229427352,0.194634566210468,0.217971455193193,0.153200638156933,0.200083430832712
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,2.79739844745571,0.808629496355714,0.152800887409872,0.143893591293833,0.139756484912652,0.158929080034178,0.163285024154589,0.149206349206349,0.152135898076443,0.161726469058762,0.146918172157279,0.164447403462051,0.154082259054635,0.155347702318015,0.181531082139051,0.187723210140585,0.204106100545637,0.239881983763754,0.213423040985219,0.2418673180679,0.179664030362029,0.222635219702328,0.203691728388248,0.285465699373763,0.228151711507382,0.205103477845942
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,2.83586143428416,0.819747792962947,0.17149977344812,0.145922746781116,0.152860802732707,0.15002435460302,0.155832180728446,0.14207650273224,0.140269494146234,0.141214750542299,0.157015065913371,0.139081183134047,0.15074823943662,0.118228473674206,0.199159147665134,0.156968625151352,0.203436018862876,0.190780591907509,0.215432960281033,0.263385472211113,0.199341675781899,0.177724379585364,0.18172887306262,0.166110669322675,0.177234893352904,0.155348830809898
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,2.84440956228492,0.822218756098829,0.134129536058797,0.136690647482014,0.136247877758913,0.145764937623112,0.159678345778288,0.127959183673469,0.140265766715883,0.14077785731329,0.144380069524913,0.145207148659626,0.143944759206799,0.131584178095806,0.171089381898862,0.220407360092183,0.212271104805566,0.185935840466818,0.26502606864061,0.215591928541252,0.207834708440609,0.204141445647647,0.233719354317474,0.291622676728861,0.204169151098975,0.203007033376041
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,2.83073449174905,0.818265774209493,0.151924547540148,0.15912171320141,0.141687979539642,0.147183525136281,0.167151162790698,0.145648312611012,0.13935518252065,0.15948670944088,0.157415832575068,0.154735854954673,0.14957264957265,0.140918065153011,0.179367066025287,0.196460314394705,0.194314919678665,0.205626312037867,0.236237736871339,0.180024039752245,0.152836981462363,0.186988962527381,0.182427832120826,0.217291627083382,0.196871674202592,0.147743872846539
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,2.8487429055218,0.823471373208973,0.127730582524272,0.119469026548673,0.124440465532677,0.138959390862944,0.132797427652733,0.117103804950129,0.114185750636132,0.143034825870647,0.13259511641113,0.115372323426015,0.123468426013195,0.121477428180575,0.187887718059975,0.159688007893714,0.204015470583423,0.204905714487451,0.209365330282417,0.202279442725902,0.201903781382459,0.19384727598018,0.189644350586428,0.24082035753779,0.198837271956481,0.191059095858493
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,2.65039693846749,0.766136530691566,0.142051282051282,0.162990196078431,0.174242424242424,0.145284124194493,0.1372351160444,0.121473805411629,0.143586833144154,0.13968824940048,0.162448499117128,0.12621359223301,0.15356004250797,0.145700071073205,0.224166982023598,0.284150918252714,0.255611352435865,0.286119675032871,0.24977415273701,0.246224237468759,0.276425530053286,0.37527973517908,0.33832696549005,0.245668924668921,0.259517178253355,0.252593938423794
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.148834238262536,0.158819395643008,0.158845738942826,0.154626865671642,0.15039111784002,0.11417432470064,0.141088302378625,0.18185212845407,0.172496570644719,0.154864864864865,0.160037582211087,0.176754151044456,0.159817341507146,0.159552377489597,0.188360847175283,0.178866845261856,0.196355837169287,0.150370538211627,0.176256009842368,0.221176103391831,0.231414862210455,0.203852694686236,0.269356983504768,0.243550952286684
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.178779069767442,0.181885125184094,0.154914139568871,0.16800920598389,0.169829222011385,0.167780748663102,0.150159744408946,0.14696370822853,0.156211051100956,0.16618808327351,0.164407520769567,0.13926670609107,0.211067585818873,0.292155320298358,0.246532675196342,0.219754102401159,0.194466767254788,0.234163525680115,0.22898931092001,0.19029930094058,0.285117010035061,0.35141796538567,0.278525676890442,0.257188398778642
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.145800627943485,0.164845516201959,0.147260273972603,0.149111036564911,0.161022264032612,0.12289029535865,0.136583679114799,0.136415994734244,0.13348588863463,0.131948241297613,0.136989032901296,0.131655372700871,0.212186832561948,0.197215367380511,0.229076838664554,0.18336805725659,0.189883983995061,0.191213765134146,0.175418487557203,0.212575299459222,0.182339852504075,0.203254247324725,0.183086519751188,0.182115275877853
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.174238067855089,0.157151265450265,0.176151761517615,0.137844611528822,0.164033457249071,0.162358276643991,0.160391954615781,0.164094650205761,0.184507799892415,0.195145631067961,0.192911392405063,0.166666666666667,0.240881122975366,0.234717020455604,0.198129306486543,0.207889027911083,0.224485757978173,0.209355199255259,0.232026683204667,0.207349210052958,0.267783236589301,0.267952245353968,0.225184985756306,0.228998530574442
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.157716701902748,0.158842443729904,0.146526561587858,0.156884875846501,0.157187639946261,0.169151376146789,0.157437567861021,0.167883211678832,0.141397849462366,0.147793726741095,0.162439287641662,0.153488372093023,0.222991311052081,0.216848445492716,0.213031420211487,0.261814689791642,0.210733305049157,0.210888609373002,0.196004265395188,0.237430478726619,0.243729507707192,0.22505973910484,0.262654657131259,0.188929330113963
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.157873701039169,0.152419719583899,0.154602675059009,0.162671232876712,0.137058053251855,0.12987012987013,0.156592292089249,0.168844746471511,0.151480637813212,0.147731678945328,0.164527956003666,0.148750495834986,0.200544338256393,0.183217755750311,0.207211572314065,0.20715242805025,0.266618919591874,0.272175337925555,0.269978582912639,0.220267794154807,0.197395716846946,0.355658209668136,0.189886658572765,0.212643790653538
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.169993117687543,0.165898617511521,0.172291296625222,0.161434977578475,0.14576802507837,0.124447717231222,0.117763157894737,0.195384615384615,0.163176895306859,0.176287051482059,0.158742331288344,0.142335766423358,0.205077368170215,0.340045299223629,0.344971450874669,0.262940401662593,0.200585142570689,0.143050502432554,0.132429613328147,0.370537255629368,0.314739880938981,0.250625626449548,0.254059200288051,0.155325284906915
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.157316272965879,0.152603572786013,0.156862745098039,0.146959158195113,0.156444582814446,0.136518771331058,0.140654772215486,0.13972977595348,0.14481373265157,0.1530692756825,0.137937156044736,0.145398673782953,0.203159326028453,0.171983389240278,0.187033421988543,0.174962284471811,0.239270611979842,0.202513403040907,0.222332334380878,0.177458892962382,0.2022388594503,0.234930478851616,0.191124127128786,0.173327633593414
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.159783218090077,0.159101123595506,0.155195424213537,0.164386444958956,0.163907284768212,0.138883329997999,0.141660015961692,0.164562569213732,0.16152578290558,0.148279252704031,0.135249554367201,0.163107947805457,0.201416075018946,0.257446012620218,0.21729439184632,0.239997776911463,0.242765929249078,0.349376967269473,0.194468432371531,0.272416327286235,0.251084494540876,0.269302697247744,0.195594592145766,0.247506888192374
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.154946604876083,0.153050932929904,0.162208431414509,0.14823158369002,0.155310621242485,0.130693475584735,0.152512617950406,0.158246510713584,0.142694063926941,0.15850144092219,0.147985537190083,0.141433138988151,0.231865806141904,0.205695719281957,0.211444075625651,0.236707358154866,0.213436392373461,0.263661177623443,0.230889765452454,0.227377675060961,0.218663813482427,0.291378329329601,0.186356554446874,0.225083965305566
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.167813981948906,0.150734145579506,0.140892420537897,0.136452879581152,0.148068997099679,0.133661930994491,0.142487046632124,0.134406263592866,0.14900710247862,0.143364745867449,0.128615608513735,0.140248743053718,0.196018560230651,0.17943491189368,0.188740989637566,0.184179761451533,0.239667681169393,0.232478429210045,0.200281022828263,0.173473062926038,0.219417109721807,0.234606336027043,0.174889214562293,0.17758255487095
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.156129294572068,0.167164773859335,0.146364143574484,0.149242838898011,0.151527953809323,0.146638735478956,0.145412681544456,0.149385560675883,0.152098965727033,0.145691906005222,0.158269230769231,0.137606713934308,0.203635868452209,0.215965848729062,0.22167860093238,0.212515319231001,0.278320456513134,0.331479705891534,0.227049029326362,0.2489883204544,0.283570267838084,0.205298747933041,0.237283571557642,0.181215122415692
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.154803318169655,0.162285210750477,0.157452574525745,0.161735700197239,0.146681792399319,0.148720032507111,0.145637817170664,0.160634352218954,0.137911002672244,0.156405782652044,0.13609756097561,0.156756072874494,0.22630763859722,0.211752122023711,0.237449229232752,0.242235817594433,0.247503943282782,0.275190315066918,0.257455752609877,0.207599182361104,0.17334928075358,0.248094253683167,0.217566920369017,0.200547503339022
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.150733434496712,0.138726207906296,0.138922888616891,0.146707503828484,0.160521837776517,0.156448814343551,0.166813768755516,0.146600331674959,0.118147769833163,0.13112283345893,0.135504885993485,0.142120965554651,0.149892298963174,0.153318765872409,0.184778741429202,0.205612623015503,0.177700728426857,0.185494849377647,0.202999559782346,0.171657941954459,0.153228294263218,0.18445247820836,0.144856168094361,0.170446684639012
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.145268034414295,0.15112540192926,0.134859263841633,0.136648122392211,0.138431752178122,0.121875,0.14625,0.157123834886818,0.146672318779144,0.131459170013387,0.150759641604986,0.150822976150487,0.208669441960146,0.202365762736737,0.236852318188052,0.169220198808451,0.219895520536763,0.22229649605821,0.22603577863766,0.229556902533547,0.173299703862723,0.216851516412829,0.205723445166138,0.20404388552091
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.148070907194995,0.162657502863688,0.169264226168902,0.154718509518023,0.13091641490433,0.137877007442225,0.14340490797546,0.150804597701149,0.157844080846968,0.141592920353982,0.132447954055994,0.166045934202359,0.171327252965216,0.212862150317909,0.169498943980506,0.172932145879082,0.160372992872769,0.171940632921451,0.154168851765233,0.219354073875669,0.225070490760011,0.219544989588672,0.16730883187235,0.25785522162784
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.216317016317016,0.205750461619625,0.22737528202557,0.218061088977424,0.214811510149453,0.200763358778626,0.224216380182002,0.193462897526502,0.237837837837838,0.235522233712513,0.254466858789625,0.205930807248764,0.293712560532864,0.28907551166806,0.32675310020162,0.342006301767611,0.308261796130567,0.372342304281806,0.326697409659507,0.269495577911697,0.343263825428571,0.358974664870197,0.380279847276317,0.319291241045999
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.148783977110157,0.159366948840633,0.148771457421744,0.138007054673721,0.162134944612286,0.129172714078374,0.137140902872777,0.129909365558912,0.153638814016173,0.154046148846279,0.1263197586727,0.140793114048571,0.191407744862496,0.214056953592405,0.200456107837806,0.2108803424067,0.252996696985866,0.175507761629438,0.232636367702664,0.192780537647615,0.219538471803493,0.241460718576163,0.180010350854433,0.175070150041147
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.129672897196262,0.146577380952381,0.137653990358864,0.140828402366864,0.147018030513176,0.147792706333973,0.171341463414634,0.118187787261983,0.148905109489051,0.157303370786517,0.155448717948718,0.117987275882013,0.136093361202544,0.194522328296608,0.198278849819586,0.190369515567902,0.292331460674157,0.224748062358337,0.21713760163053,0.178484186586142,0.180029710731574,0.24256825717582,0.155252190667715,0.145013224029952
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.158872077028886,0.14996288047513,0.167736757624398,0.149754500818331,0.155888359428182,0.14405487804878,0.160896130346232,0.167642752562225,0.148235294117647,0.129685157421289,0.141352063213345,0.136789506558401,0.208009766813924,0.181195728203813,0.25178767007053,0.23747095195684,0.2979774088033,0.268893244645293,0.199414427317856,0.18686987001258,0.176929672146037,0.234312174709726,0.175419008022867,0.162408678523971
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.198682766190999,0.195149464184997,0.220785219399538,0.181102362204724,0.214876033057851,0.172575599582899,0.191408717624763,0.158741770299927,0.158333333333333,0.130401234567901,0.140027322404372,0.112334801762115,0.2498814047353,0.282948740012452,0.29908125676567,0.252177036573651,0.272359161684618,0.237840182747351,0.279500487387007,0.218973309007784,0.23280923271642,0.202513427713517,0.159456184520596,0.232885068060654
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.14229531641044,0.138888888888889,0.141653160453809,0.147633521493704,0.120161561763716,0.132932531730127,0.132075471698113,0.150139664804469,0.137490608564989,0.141493055555556,0.153228397044651,0.143154761904762,0.223305299883008,0.222443461842613,0.21455335376645,0.192191044907258,0.290064435613021,0.292911233332198,0.238950559394798,0.231427035800474,0.262997140395167,0.27915700998728,0.261612300261524,0.192689172837012
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,2.81718487152176,0.814349055591818,0.153757849956108,0.149934143128933,0.143308887842293,0.148980322003578,0.149969306322897,0.135627398686008,0.137108095460927,0.14297975824333,0.141450313339302,0.145593869731801,0.139992345962495,0.138403371761497,0.236432011160033,0.197744933669864,0.201381469865663,0.232684877694269,0.255199711990233,0.241287612773467,0.229183819050324,0.235155775052581,0.227775076285207,0.25476520476736,0.209406296533748,0.236141581863748
"53","E01000094",0.130017193462501,3.29421769091884,0.805932143938744,2.7908266033968,0.806729807394236,0.162790697674419,0.163642152180834,0.152459016393443,0.167953667953668,0.137706695581458,0.147629310344828,0.149874055415617,0.133510840623811,0.145414572864322,0.143205574912892,0.148160880027501,0.116822429906542,0.241464239027128,0.205582444884979,0.218912477797895,0.262337844592755,0.227900411103939,0.274131229716779,0.232808538052732,0.216117955065702,0.247271436427597,0.220504668476309,0.217164857371129,0.212196408262949
"54","E01000095",0.122991112262576,2.95413048726416,0.722729625197156,2.25794205491718,0.65269162794049,0.163524432474028,0.153504880212955,0.528050052137643,0.655012004801921,0.451712196998846,0.388457008244994,0.134542964738103,0.144646924829157,0.151368760064412,0.307329842931937,0.313046785850133,0.288813886210222,0.219802081990658,0.220987868776426,0.675382204683578,0.790822881694879,0.625890203144739,0.556464113583163,0.199173407550376,0.228543283037606,0.252255608929266,0.452300654698401,0.461530140745135,0.418682521077981
"55","E01000096",0.109930915287378,3.25293315125661,0.79583185892928,2.7899705514676,0.806482352892003,0.165733113673806,0.168684759916493,0.160841533763149,0.15863817457443,0.142946905435124,0.155652173913043,0.132938856015779,0.145639796224153,0.15563448498547,0.147184604419102,0.123857404021938,0.139850057670127,0.25168098897878,0.27840595476578,0.280430592383251,0.258035080084508,0.284434568159843,0.293611690129605,0.283100936556528,0.295651115094579,0.313589270736097,0.385441614886331,0.220093005218979,0.203312062455586
"56","E01000098",0.115469636622599,3.28883467045132,0.804615185063133,2.86097937411118,0.827008505876508,0.147859922178988,0.162591687041565,0.184857423795477,0.175830157866086,0.174741426238432,0.157475490196078,0.145879732739421,0.186650185414091,0.151737967914438,0.174545454545455,0.15672131147541,0.147378365611715,0.238868940981505,0.198439765437999,0.185084169744917,0.23809303394416,0.330486072481915,0.201690029909041,0.202006707767782,0.23694943550295,0.166957675780547,0.242228262419099,0.235522538635726,0.164700371270869
