"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_eggs_jan","f_eggs_feb","f_eggs_mar","f_eggs_apr","f_eggs_may","f_eggs_jun","f_eggs_jul","f_eggs_aug","f_eggs_sep","f_eggs_oct","f_eggs_nov","f_eggs_dec","f_eggs_weight_jan","f_eggs_weight_feb","f_eggs_weight_mar","f_eggs_weight_apr","f_eggs_weight_may","f_eggs_weight_jun","f_eggs_weight_jul","f_eggs_weight_aug","f_eggs_weight_sep","f_eggs_weight_oct","f_eggs_weight_nov","f_eggs_weight_dec"
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.0108591504311721,0.0115952213633169,0.00674217907227616,0.00865671641791045,0.010850365884431,0.0103035366193261,0.0104268491365266,0.00970873786407767,0.00994513031550069,0.00810810810810811,0.00845599749451926,0.00749866095340118,0.0298341222801225,0.0296529713570072,0.0212360327647115,0.0245462240804719,0.0292030863975359,0.02723062524205,0.0355012057390264,0.0279667781075401,0.032138257645839,0.0224444224240562,0.0178950891843323,0.0169832681712913
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.0112645348837209,0.0117820324005891,0.0164413591523566,0.017644802454929,0.0110689437065149,0.0140374331550802,0.0156194533191338,0.0129356809198706,0.0182800166181969,0.0114860014357502,0.0113686051595977,0.00709639266706091,0.0288828285780226,0.0326980125294993,0.0429914275002288,0.0405037520607012,0.0295920644935649,0.0339438696772993,0.0368821895501364,0.0355251122655872,0.0430096264825229,0.0235396096496114,0.0210035419938662,0.0138666342053347
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.0139324960753532,0.00998492840994725,0.011986301369863,0.0135860449513586,0.0134838507369081,0.0117791842475387,0.0138312586445367,0.0126707256870166,0.0118230358504958,0.0171314014944414,0.0127617148554337,0.015972894482091,0.034190695765982,0.0236303143634198,0.0289313761883916,0.0343232821090805,0.0338905027537021,0.031465792229352,0.0393009565498539,0.0323580632293852,0.0261092418931436,0.0419001801466722,0.0321519517061861,0.0370791427537204
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.00862564692351926,0.00824014125956445,0.00921409214092141,0.0120300751879699,0.00929368029739777,0.00680272108843537,0.00618875709128417,0.00925925925925926,0.0107584722969338,0.00776699029126214,0.00810126582278481,0.00928270042194093,0.0233647557601934,0.0207560542228427,0.0286061093371887,0.0376074685646831,0.0267671649979473,0.0201966239062877,0.019598227623397,0.0281185112547886,0.0309160739311491,0.0223480374137969,0.0232395120310042,0.0247671986131634
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.0109936575052854,0.0128617363344051,0.0099241097489784,0.00790067720090293,0.0120913569189431,0.00458715596330275,0.010314875135722,0.00898371701291409,0.0134408602150538,0.00903774587985114,0.00701565029681597,0.0116279069767442,0.0275718047660928,0.0376557864071577,0.0242266989124029,0.0157141194273076,0.0316461991943174,0.0110289149466643,0.0333561791692549,0.0233432696929708,0.0312423480509553,0.0258418205365984,0.0134127850538473,0.0266634938064718
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.00799360511590727,0.0117593848937133,0.011014948859166,0.0114155251141553,0.0144041903099083,0.0120593692022263,0.0117647058823529,0.0156821745948772,0.0113895216400911,0.0112446684761535,0.0109990834097159,0.014676715589052,0.0244377210176239,0.0404816185268483,0.0388179217771469,0.0286145437687978,0.0401098987666795,0.0364136530802055,0.0333286949010214,0.047998545894392,0.0342944890638909,0.0243448774972944,0.0279991619169778,0.036321556999632
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.00963523743977977,0.00829493087557604,0.00621669626998224,0.0119581464872945,0.0141065830721003,0.0139911634756996,0.00855263157894737,0.0115384615384615,0.0115523465703971,0.0171606864274571,0.00996932515337423,0.0131386861313869,0.0232498109808674,0.0184600882418402,0.0181947483695647,0.0410524126581287,0.0474439922179917,0.0470816844433128,0.0268404677878927,0.0320091398405452,0.0338522623900531,0.0408829456563159,0.0278696622389141,0.0325513482371875
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.00984251968503937,0.0115925503610794,0.0094658553076403,0.0108792580702693,0.0118306351183064,0.00853242320819113,0.0102199896067902,0.0114588677954507,0.0109569028487947,0.011204039766451,0.0118941949227765,0.0118065663917192,0.0257309772193257,0.02966405767594,0.0238234527356478,0.0275364870715493,0.0314426100748773,0.0206600039267368,0.028552845893128,0.0319093288527425,0.0269675502981336,0.028655045783023,0.0284718449043702,0.0268390540155069
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.0104653335825079,0.00808988764044944,0.0106768350810296,0.00757735213639234,0.0079102281089036,0.00740444266559936,0.0091779728651237,0.010188261351052,0.00894749234753944,0.00983284169124877,0.00868983957219251,0.011071569790431,0.0242469372750591,0.0179592788318553,0.0275308127003848,0.0173068753747638,0.0192491022588215,0.015297791941073,0.023593430672651,0.0282802378492936,0.0238662670771665,0.0212550280176694,0.0190514525529828,0.0253666518252757
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.0124924440862382,0.0115985879979829,0.00941579285255724,0.0112637981527371,0.00961923847695391,0.0104636848584325,0.0129471143296028,0.0141537251818361,0.0134703196347032,0.0119707381955221,0.0105888429752066,0.0137295467368817,0.0287045101004678,0.0216462033055699,0.0233743892233297,0.025981556494345,0.0242167428595557,0.0226070692936043,0.0322821838300024,0.0357422792159528,0.0316110662326987,0.0245615877200575,0.0256566900942252,0.0289140691255668
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.01392075875784,0.0124960949703218,0.0103911980440098,0.00834424083769634,0.0108380399938941,0.00971296027834155,0.0102187679907887,0.0113092648977816,0.0115958834613712,0.0105051753437355,0.0145533927596871,0.0133633236305901,0.0356788899900892,0.0338508451577604,0.0282854799293998,0.0236101772470717,0.0289781003740662,0.0246368229736213,0.0292175587844761,0.0331199365329588,0.0312461049349395,0.0260007560035351,0.0386496225148191,0.0325733268974133
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.016060174832283,0.0131500298864316,0.0141342756183746,0.0138660828316001,0.0157724264188143,0.0133307941344506,0.0136379737867517,0.0144009216589862,0.0133847089839789,0.0137510879025239,0.0144230769230769,0.0122992331066416,0.0370154652281469,0.0300395309242043,0.0331992214776107,0.0303274116254041,0.033841255246318,0.0289654958009509,0.0335734901015225,0.0359097333353354,0.0309062278035286,0.0328765696010002,0.0340291261541001,0.0276692801056403
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.0133797163500134,0.0116022910853282,0.0115176151761518,0.0123978585517047,0.00850822461712989,0.0117838277123121,0.0105433901054339,0.0115104233277913,0.0111537120948066,0.0124626121635095,0.00939024390243902,0.0132844129554656,0.0349970963687172,0.0359871775623386,0.0305952730005595,0.035517984577351,0.0281367296094096,0.0297661579948056,0.033004637137662,0.0336242384026891,0.0263393753855633,0.0283202152132614,0.0174907137360304,0.0332041588665583
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.0134041476985331,0.00988286969253294,0.0116279069767442,0.0128637059724349,0.0113442994895065,0.00954308849045691,0.0117681671079729,0.0126036484245439,0.00987402110997617,0.0150715900527506,0.0123778501628664,0.00976403580146461,0.039278924225352,0.0211998700762982,0.0329323003039161,0.0361733840773316,0.0316236524589323,0.0255887749663991,0.0356677628949434,0.0360703649581029,0.0230466220627394,0.0336648753185927,0.0274152032532708,0.0269692908103535
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.0125744540039709,0.0135762772418721,0.0114444788122487,0.0156467315716273,0.0145208131655373,0.01171875,0.0108333333333333,0.0173102529960053,0.0135650699448919,0.0107095046854083,0.0144137125048695,0.0141081625797783,0.0313895597304722,0.0359987610815991,0.0366457856793059,0.0435871115711574,0.0416071722180396,0.0305038562029421,0.0340559360196262,0.0489034204288886,0.0371536340246462,0.0256130127594693,0.0396613840162778,0.038569142591348
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.0048661800486618,0.00610920198549065,0.00507430228343603,0.00891049007695423,0.00436388049681101,0.0117508813160987,0.00575153374233129,0.00919540229885058,0.00721847930702599,0.00842815002107038,0.00969131371141421,0.00900062073246431,0.0151928615436609,0.0158840277717518,0.012665828643172,0.0221382739152129,0.0110742632926016,0.0303228210428678,0.013474335187056,0.0218308312148772,0.0185390890743736,0.0169840817123042,0.0243328050331768,0.0194437664343198
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.00629370629370629,0.00844104457926668,0.00701930308347957,0.00717131474103586,0.0115993754182467,0.00661577608142494,0.0070778564206269,0.0091283863368669,0.00875160875160875,0.0103412616339193,0.00979827089337176,0.012002824193928,0.0180119831069213,0.0217249831374647,0.0180970947803974,0.0177011974277086,0.0270055949936249,0.0168762470782795,0.0162997484060528,0.0270266639376585,0.0208129954911995,0.0234216327263998,0.0192154808956675,0.0268578620538092
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.0157367668097282,0.0117776959882223,0.0117805452709525,0.013668430335097,0.013091641490433,0.0090711175616836,0.0106019151846785,0.00973481033903995,0.006546014632268,0.0113747156321092,0.00980392156862745,0.00983707347064249,0.0428645987057963,0.0343596587312596,0.0320376149809097,0.0387978815125015,0.0356089509188846,0.0272142953216378,0.0279887896143603,0.0311236662685834,0.0189717575377231,0.0294956280024361,0.0251393801848232,0.0245704848357851
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.0146028037383178,0.00520833333333333,0.013926084627745,0.0112426035502959,0.0117891816920943,0.0134357005758157,0.00914634146341463,0.0124753775443204,0.0131386861313869,0.0142322097378277,0.0104166666666667,0.0138808559861191,0.0418077302414925,0.01220062002389,0.0341958017721743,0.0287802973921426,0.0236498731424429,0.0326587931759452,0.02005651082193,0.0270865107513252,0.0380332337237842,0.0334747051001324,0.0266212014979089,0.0337236182944384
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.015130674002751,0.00816629547141797,0.00963081861958266,0.0155482815057283,0.0129339686861811,0.00838414634146342,0.0108621860149355,0.0109809663250366,0.0109803921568627,0.00899550224887556,0.00965759438103599,0.00936914428482199,0.0413092010669604,0.0163875457929483,0.0308094815553277,0.0414606431006419,0.0396552890246526,0.025408579025218,0.0378186827511402,0.034668336441132,0.0399866486211214,0.0183081841461986,0.0198367585576472,0.0224133491464132
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.00768386388583974,0.0095882684715172,0.0069284064665127,0.00984251968503937,0.0105601469237833,0.00521376433785193,0.00694883133291219,0.0109729334308705,0.0134615384615385,0.0108024691358025,0.0129781420765027,0.0117474302496329,0.0237584533601466,0.0217795231645647,0.0174470014288037,0.0267422590584998,0.0273435205957317,0.0127566613691087,0.0185503667593515,0.0267622342748642,0.0324152626017219,0.0209706891900498,0.0327536445646928,0.030821087715938
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.0100107257776189,0.0123931623931624,0.00777957860615883,0.00955275727312201,0.0131268933019185,0.0133600534402138,0.0115855676928169,0.0164106145251397,0.0135236664162284,0.0112847222222222,0.0128493414712496,0.0169642857142857,0.0253342804077989,0.0290567711430827,0.0264871311922743,0.0296536640318314,0.0354627080816386,0.0339793165146415,0.0292558363107828,0.0462722373694589,0.0379774783624558,0.0259154586161506,0.0312852886977575,0.0437687883603035
