"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_dairy_jan","f_dairy_feb","f_dairy_mar","f_dairy_apr","f_dairy_may","f_dairy_jun","f_dairy_jul","f_dairy_aug","f_dairy_sep","f_dairy_oct","f_dairy_nov","f_dairy_dec","f_dairy_weight_jan","f_dairy_weight_feb","f_dairy_weight_mar","f_dairy_weight_apr","f_dairy_weight_may","f_dairy_weight_jun","f_dairy_weight_jul","f_dairy_weight_aug","f_dairy_weight_sep","f_dairy_weight_oct","f_dairy_weight_nov","f_dairy_weight_dec"
"11","E01000012",0.171411480082022,3.1948081753287,0.781611552057906,2.65820283783549,0.768392941636632,0.115949772909431,0.108732394366197,0.0955191843305608,0.0890052356020942,0.104104563173584,0.0969011313330054,0.111419909044972,0.109907120743034,0.125502815768302,0.102325581395349,0.0952109464082098,0.0898051397910195,0.061363997111152,0.0637158912741386,0.0413483379782957,0.0404508188062873,0.0613952637054734,0.0495969686642219,0.0755904701346288,0.0514575744463949,0.0666967230553673,0.0504288814253461,0.0460795957421533,0.0406834370362121
"12","E01000013",0.0644720286471075,3.34450270108966,0.818234398937456,2.82999919284284,0.818053225158879,0.0933589990375361,0.0913461538461538,0.0672116257947321,0.0788381742738589,0.085593220338983,0.0780346820809249,0.081447963800905,0.0844250363901019,0.0872727272727273,0.0889046941678521,0.109009009009009,0.0845697329376855,0.0904724831661116,0.0746778785437443,0.0613184928510177,0.0645227547047713,0.0566787176896945,0.0779634948739476,0.0793771498652239,0.0676308399656622,0.0547721835869118,0.0555555708348655,0.0866565151974228,0.0549390108933997
"13","E01000015",0.0768293860817296,3.23754448906091,0.792067014380627,2.81811704201549,0.814618513293689,0.0705496308449549,0.102140077821012,0.0555032925682032,0.0647482014388489,0.060849598163031,0.0547945205479452,0.0557677616501146,0.0737577639751553,0.0691964285714286,0.060560181680545,0.123370981754996,0.0530749789385004,0.070944917757957,0.115829853869295,0.0582996738525337,0.0420761182556125,0.0486819345607213,0.0312349360393609,0.0387061895001933,0.0596358763476356,0.0396800158774191,0.0520841045272014,0.0459207505709041,0.0232101323072377
"14","E01000017",0.0897030804782358,3.165015525276,0.774322764071376,2.62900314822062,0.759952338429574,0.112373737373737,0.112648221343874,0.0921938088829071,0.130994989262706,0.124784358826912,0.101754385964912,0.105022831050228,0.122222222222222,0.09765625,0.0873860182370821,0.0997715156130998,0.0908455625436758,0.0445266952081441,0.0490194037409258,0.0316864853402331,0.0758596797767281,0.0497263354225041,0.0522438300109217,0.0602819937658403,0.0632447056662025,0.0371119722579976,0.032149746374223,0.0370655884712805,0.0285344986998055
"15","E01000018",0.0766075579282099,3.2458217257092,0.79409204481387,2.73782004818344,0.791407476717777,0.116363636363636,0.112698412698413,0.0992125984251968,0.115625,0.108370702541106,0.107238605898123,0.107321131447587,0.109433962264151,0.0947281713344316,0.0933962264150943,0.100697906281157,0.0838762214983713,0.0751507329497073,0.0511338467078769,0.0475804712902702,0.0673522590760696,0.0625700784233572,0.0504021107538939,0.052587549592371,0.0622965639435433,0.0585903867671608,0.0467566568397903,0.0472363975998438,0.0621700094819302
"16","E01000020",0.126694868227285,3.23607710956572,0.791708019191636,2.77061532251689,0.800887436997024,0.112715603690333,0.108918128654971,0.099030890369473,0.108994708994709,0.113420860685631,0.10668185269552,0.101021566401816,0.104516129032258,0.112750662126372,0.0913793103448276,0.0962530079064971,0.0804229413649471,0.0699708182996299,0.0820060688426674,0.0679543868325844,0.0539932075696416,0.0660321575394328,0.0469101498740249,0.069024497090734,0.0575652014906205,0.0617712957925896,0.0404009249807796,0.0509927385377851,0.0451442154692989
"17","E01000022",0.142549815154741,3.32824051775495,0.814255846968593,2.86987916756512,0.829581123125537,0.110512129380054,0.108554277138569,0.118651301749893,0.117787315212208,0.1144806671721,0.0897622513343037,0.099601593625498,0.0901639344262295,0.0877531340405014,0.078125,0.0845921450151057,0.0744186046511628,0.0665573466528168,0.0767188148146883,0.082440797202509,0.0785972002526323,0.0622009499897624,0.0638374835765732,0.0903272624046555,0.0716886346724046,0.0803675290692965,0.0565282633347651,0.0578725277874843,0.0307296386280166
"18","E01000023",0.183487035851987,3.32373427698727,0.813153392721866,2.85151288466212,0.824272076748074,0.113640405477503,0.108204134366925,0.0946627924759138,0.100294985250737,0.103127987979784,0.0991404860699466,0.0993301748080379,0.108175651553017,0.115646258503401,0.0970857618651124,0.0983440351470091,0.0873421527360192,0.0775190917254097,0.0954235404674363,0.0646304423467311,0.0681184999385923,0.0612064407023859,0.0593127770368595,0.0754558806619032,0.0714521989069976,0.0744173441255947,0.0580859485522447,0.055688279936189,0.0458567766854982
"19","E01000024",0.131911636122821,3.14839441104519,0.770256399464198,2.80044077495585,0.809508926226144,0.0956521739130435,0.0965125709651257,0.0826210826210826,0.0723270440251572,0.0735742272529386,0.0878835153406136,0.0663404023926047,0.0929108485499463,0.086734693877551,0.0757097791798107,0.0630472854640981,0.0807324178110695,0.0461106727991022,0.0597660786806741,0.0435293236660483,0.0386413767452072,0.0308124076430177,0.0587146577752317,0.0301568398546319,0.0596229769723599,0.0387144826241777,0.0282879792628331,0.0283678953825259,0.0448041055807784
"20","E01000025",0.1563323462968,3.32812746999791,0.814228189773548,2.86050526697746,0.826871458180242,0.104312938816449,0.0873517786561265,0.08561872909699,0.106154910096819,0.101156069364162,0.0971058644325971,0.104525175270873,0.0967272727272727,0.103718867280792,0.0931989924433249,0.0836767036450079,0.0858369098712446,0.0512510159430818,0.0594308612234285,0.0489797071166437,0.0650776726103574,0.0769548311767747,0.0709059870037015,0.0648119484613292,0.0541769315192548,0.0653953385019275,0.0582049786554728,0.0439240440806597,0.040207036359338
"21","E01000027",0.0797354312103804,3.20552466982912,0.784233348247043,2.77239333064868,0.801401396608832,0.0740740740740741,0.0643500643500644,0.093841642228739,0.0911602209944751,0.0895795246800731,0.104081632653061,0.104389086595492,0.0752823086574655,0.0880704563650921,0.0773722627737226,0.0808080808080808,0.0771960958296362,0.0515698823241211,0.0157828669626853,0.0732185699307614,0.0835281236352897,0.064270034905898,0.049161912645709,0.0917630931231792,0.0513220961164638,0.0590867293904422,0.0662487169194212,0.0605643440700046,0.0558190316967484
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,2.81289206557751,0.813108156387127,0.107438016528926,0.101738721804511,0.0863974281695801,0.0717100078802207,0.0864095689832955,0.0861111111111111,0.0984919886899152,0.0902200488997555,0.0978449343571959,0.0887561779242175,0.0815692915608242,0.0765231856934914,0.0545496360717039,0.0657319318885042,0.0479881696030837,0.0338231678824617,0.0503761403056461,0.0474774397873582,0.0622461028238117,0.0418308035713844,0.0679960223803642,0.0490212039894908,0.0421186913122927,0.0377819762291818
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,2.72905981619385,0.788875201779202,0.102973395931142,0.099290780141844,0.0888275862068966,0.0898221949724096,0.0900649953574745,0.0776571240539651,0.0750897812602024,0.0890804597701149,0.0861961274203623,0.108937706891363,0.0951269331777064,0.0918629051060853,0.0458985546735646,0.0672577656451643,0.0484158388197065,0.0424789326955677,0.0536719041537003,0.0387406964653091,0.0396091307453967,0.0382953265107201,0.0445242675349326,0.0573591976951504,0.0483129246809783,0.0425861410508643
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,2.79739844745571,0.808629496355714,0.116749861342207,0.115477629987908,0.107993647432504,0.103958986043862,0.1,0.0854497354497355,0.0954284286784911,0.0982839313572543,0.102816153028693,0.100976475810031,0.0969920196439534,0.105124034160228,0.0701452943789786,0.0768963888251011,0.0769701872769511,0.0621001932139544,0.0569220169730895,0.0541522586755484,0.0695999531856245,0.0566904568675412,0.0683924168168222,0.056126313184035,0.0536412225875744,0.0562012403637581
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,2.83586143428416,0.819747792962947,0.114408699592207,0.109568290835648,0.103543979504697,0.10813443740867,0.113416320885201,0.109289617486339,0.115087254252264,0.106507592190889,0.107580037664783,0.1071953010279,0.0889084507042254,0.0897167838813914,0.0685244347614859,0.0602699179720712,0.0546792275321385,0.0533029202260519,0.0605265077970402,0.0473272345790431,0.06946008332395,0.0649833752172057,0.0643994684082096,0.0633306398144874,0.0423492102079214,0.0516302526967254
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,2.84440956228492,0.822218756098829,0.103812586127699,0.101415641680204,0.105687606112054,0.0947690960822937,0.0968791882060119,0.106530612244898,0.0976587217886522,0.112383679312813,0.0954808806488992,0.0974817221770918,0.0979107648725212,0.0815941164778374,0.0773361571343468,0.0663148370787868,0.0683829837048455,0.0474273987898637,0.05777536252807,0.0624079936966606,0.0650005899933107,0.0653592818458373,0.0491832327885126,0.0521382228006353,0.0604422078366145,0.0541498331237358
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,2.83073449174905,0.818265774209493,0.105786387968392,0.0959609650311738,0.0982097186700767,0.100545124167171,0.0816860465116279,0.0959147424511545,0.0831334932054357,0.105713412771158,0.0994843797391568,0.0953422944670209,0.0829059829059829,0.0863770977295163,0.0592613601781872,0.0485716927276489,0.0622183238797014,0.0525649422592102,0.0466863569605501,0.0563376537903544,0.0522486788477828,0.0556068817821945,0.059352806913949,0.0553710504557825,0.0427507700390473,0.043060789549455
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,2.8487429055218,0.823471373208973,0.11377427184466,0.115384615384615,0.101760668457177,0.104060913705584,0.0964630225080386,0.113409678611008,0.110368956743003,0.10634328358209,0.121237932992618,0.100671140939597,0.105246622683003,0.0946648426812586,0.0740078704885021,0.0917350136242418,0.0631185515927493,0.0565321347427799,0.0739638344464762,0.0724379745447295,0.0701140136553953,0.0651326465415332,0.07924529201287,0.0511536339847866,0.0674711127063124,0.0546869820577836
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,2.65039693846749,0.766136530691566,0.101538461538462,0.0974264705882353,0.098989898989899,0.100175746924429,0.104944500504541,0.0869314910765688,0.0947786606129398,0.119904076738609,0.0947616244849912,0.089585172109444,0.101487778958555,0.0916844349680171,0.0571005560635779,0.0573769977193803,0.0477519138243372,0.0359785035636156,0.0628309295659143,0.0390783567868236,0.0610953101036458,0.0619160590923695,0.0453420811061773,0.0371301433796048,0.056790100166211,0.0427360813132634
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.0868732034493772,0.117709065354884,0.0879180151024811,0.0805970149253731,0.0994196315922281,0.0863269284321916,0.0824372759856631,0.100074682598954,0.0888203017832647,0.0935135135135135,0.0967741935483871,0.0856989823245849,0.0613735777226767,0.090737553697195,0.06328720395105,0.0469798969231297,0.0641968502608331,0.0585817035299855,0.0515654368820402,0.0570175782337618,0.045304075270801,0.0591650467039525,0.0509039460645166,0.0442845249592641
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.103197674418605,0.0975699558173785,0.0935330654000731,0.101649405446874,0.100885515496521,0.0939171122994652,0.0951366702165424,0.115702479338843,0.0897382633984213,0.0825556353194544,0.0931351114997814,0.075103489059728,0.0523191158804574,0.0497388897840036,0.0491171354382855,0.0481466498079107,0.0563594818510792,0.0446230244967033,0.0618281046787692,0.0622624336023187,0.0428761125727068,0.0355028019907996,0.04238249212337,0.0342502336466117
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.0983124018838305,0.0934438583270535,0.0945205479452055,0.0888963435088896,0.0950141110065851,0.0842123769338959,0.0943983402489626,0.0835938785584993,0.0881006864988558,0.0878439948970293,0.0871385842472582,0.0806711842529848,0.0590067085999363,0.0666821527470474,0.0614865882114216,0.0514338033817561,0.0636949033164221,0.0516512243131248,0.0692504276313463,0.0501405846143535,0.0625862614686209,0.0497315052186211,0.0532822575244738,0.0426644062316026
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.0925819436457734,0.103590347263096,0.102439024390244,0.112280701754386,0.116635687732342,0.0997732426303855,0.101598762248582,0.117283950617284,0.109198493813878,0.111650485436893,0.113417721518987,0.0890295358649789,0.0564464878040277,0.0540037510375358,0.0428683594954673,0.0537935251008776,0.0740898780782878,0.0439783295292739,0.0492392403552767,0.0533491647640398,0.0600857729423032,0.0572187505819801,0.0533198706181938,0.0471889466807763
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.0879492600422833,0.0855305466237942,0.103327495621716,0.0936794582392776,0.0886699507389163,0.0854357798165138,0.0912052117263844,0.102189781021898,0.0763440860215054,0.0914407230196704,0.0906637884511603,0.0837209302325581,0.0421121023628781,0.056277896288194,0.0611724147538174,0.0302368758002561,0.0393449236766776,0.0484401660154692,0.0490419748704196,0.0435622540514002,0.0448609510215539,0.0424120390715459,0.0463593455590172,0.0437526589826746
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.0899280575539568,0.080958842152872,0.0712037765538946,0.0776255707762557,0.0838061981667394,0.0718923933209648,0.0713995943204868,0.0899111343439624,0.092255125284738,0.0643660333462582,0.0957836846929422,0.0805236017453392,0.0545296598393255,0.0669345627447152,0.05240977168676,0.0417305842823268,0.0543219667514854,0.047325711433001,0.0473545206718679,0.0532918095723903,0.0553534571601984,0.0275005740844102,0.0565261458727958,0.0392939099689452
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.0798348245010324,0.0921658986175115,0.0959147424511545,0.0814648729446936,0.072884012539185,0.0876288659793814,0.0782894736842105,0.0661538461538462,0.088086642599278,0.0834633385335413,0.0774539877300613,0.0613138686131387,0.0589083695047912,0.0686852751338684,0.072495311917658,0.0588116502045085,0.0532029170595467,0.0430276453492347,0.0553093663958434,0.0488070986970365,0.0399362198918451,0.0575310079106209,0.0377041292588528,0.0326312119511366
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.106135170603675,0.0929304446978335,0.0982082488167681,0.102193686463349,0.0960460772104608,0.0936860068259386,0.0843582192967261,0.0879083290576364,0.093864134404675,0.0904213350165694,0.0944434581927925,0.084101568817726,0.056589292665169,0.0539271846820536,0.0546724957986467,0.0671834230628099,0.055627418991417,0.0636172654717589,0.0605903444563746,0.051918587216406,0.060151193327262,0.0498526433483761,0.0597858792386679,0.0484002103066913
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.0930667165015885,0.0930337078651685,0.0953288846520496,0.0907177436329194,0.0844370860927152,0.0946567940764459,0.0766161213088587,0.0894795127353267,0.0850011773016247,0.0814159292035398,0.0802139037433155,0.0788849347568209,0.0694146708518677,0.0732539028797122,0.0689006079940332,0.059219961062444,0.0478205460755543,0.0508391842013576,0.0536341289587906,0.0513360140878743,0.0467804187157343,0.038872176240007,0.0383073714528096,0.0357053516279818
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.0959097320169252,0.0980837115481594,0.0965118767387118,0.100473079522415,0.10060120240481,0.0972507180960197,0.101601931095019,0.103990564183212,0.111187214611872,0.109066725781423,0.112603305785124,0.09873989091593,0.0501959868771181,0.0723401225549239,0.0516215309480635,0.0495097579765402,0.0511096580428155,0.046279163638721,0.048215028563942,0.0556469679404389,0.0592390734757701,0.0484135711640433,0.0543955514929864,0.0466372545717846
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.103411350772526,0.103248984692284,0.0919926650366748,0.09342277486911,0.097847656846283,0.0969846332270223,0.105785837651123,0.0985935914165579,0.102188723003334,0.0967094083114476,0.0971438966709114,0.0746229161153744,0.0643486694614777,0.0639378939165822,0.0524405585995177,0.0503151358922367,0.0546599014486143,0.0558267292541818,0.0714299746664287,0.0582411907192066,0.064482437370466,0.051404083632879,0.0538381255090193,0.0409465345410148
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.120959544622891,0.115560868698944,0.103589362097824,0.11749680715198,0.116180819602873,0.106265473243192,0.109458023379384,0.114055299539171,0.105049685662138,0.101131418624891,0.0973076923076923,0.0787150918825062,0.0808708061329495,0.0741989088735408,0.0538373606166972,0.0644541739849908,0.0641099044252106,0.0645982370729785,0.0619912751534869,0.0618276221419106,0.0574923370034148,0.0563295785756467,0.0543369842132906,0.0409170406816013
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,2.74252536862885,0.792767619355098,0.0960663633930961,0.0954618886767514,0.094579945799458,0.0865032403493942,0.0762336925694838,0.0950832994717594,0.0726451164407369,0.0854329198107175,0.0794701986754967,0.0811316051844467,0.0710975609756097,0.0759109311740891,0.0549330269484276,0.0624910188961061,0.0521706448375412,0.0407592330287105,0.0506940858819035,0.0492026533627021,0.0436851889681746,0.04751746026439,0.0369591211857033,0.0441688392485245,0.0327411585543708,0.0441388837914255
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,2.8596664111394,0.826628974463108,0.108244815376834,0.102489019033675,0.11015911872705,0.107197549770291,0.104651162790698,0.0983227299016773,0.0900264783759929,0.0898839137645108,0.0909090909090909,0.0889223813112283,0.090228013029316,0.0775698399783021,0.0832120802501249,0.0780152380806427,0.071939700981157,0.0638976657768591,0.086808914908729,0.08330852169894,0.067711329806338,0.0643102508386496,0.0751109152029683,0.0754037496940913,0.0671397239767711,0.05030050671253
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,2.7860549452309,0.805350488855262,0.119788219722038,0.106466595212576,0.106712032168265,0.0938803894297636,0.0961600516295579,0.10703125,0.0920833333333333,0.0940967598757213,0.0987706655362442,0.0902275769745649,0.0892091936112193,0.0947262344642257,0.0838620762652202,0.0856461433470147,0.0747193684447989,0.0660161631349976,0.0623692203847452,0.0646056579099333,0.0645552815702803,0.0529693369932828,0.0819547243860321,0.0564781131214772,0.0636734312385359,0.0507487577883125
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,2.78880166778876,0.806144469734394,0.122002085505735,0.124856815578465,0.108735048930772,0.0996354799513973,0.0909701242027526,0.113591852722288,0.110429447852761,0.11264367816092,0.112608277189605,0.110408765276022,0.0936826992103374,0.0816263190564867,0.0837493132037673,0.0863282201961589,0.0774729534347505,0.0574084986373752,0.0593295024880576,0.0743201618647138,0.0747272079722517,0.0778528779629204,0.0588813751628408,0.0600067049952214,0.0527469256065338,0.0443634299633242
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,2.64528550248222,0.76465899433625,0.0993006993006993,0.0902136639409127,0.0872399097518175,0.0847277556440903,0.0814186928396163,0.0966921119592875,0.0864509605662285,0.0915783274440518,0.0839124839124839,0.0863495346432265,0.0815561959654179,0.0684867027535891,0.0576704989119925,0.0503560143986885,0.0439752528673713,0.040241958762923,0.0392242582014669,0.044561859730098,0.0464616135319304,0.0523308013992903,0.0323036099552597,0.0405033557210381,0.0328656652923545,0.0319268417753135
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,2.83724793217913,0.820148580736145,0.108011444921316,0.104158998895841,0.108381016492763,0.10626102292769,0.0866062437059416,0.0820029027576197,0.0902872777017784,0.0765357502517623,0.0770119368502118,0.0831979200519987,0.0867269984917044,0.079311404857055,0.0725745445971648,0.0772188819212922,0.0632123300488901,0.0689093484419264,0.0529223836217532,0.0546233519306399,0.0575688870187058,0.0492441208674905,0.0547126194075184,0.0524114620658673,0.0637448934764004,0.0447812333773482
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,2.80702465552402,0.81141209451908,0.11214953271028,0.116815476190476,0.082485270487413,0.0905325443786982,0.115811373092926,0.111964171465131,0.0878048780487805,0.114904793171372,0.108759124087591,0.0846441947565543,0.113782051282051,0.092539039907461,0.0753987539495681,0.070017034389481,0.0442656567095783,0.062274167934954,0.0606129938383472,0.0688374785052978,0.0657903925191962,0.0745972010130355,0.0658204454314627,0.0538538394053582,0.0715918150261705,0.0656590521373384
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,2.8517906205496,0.824352360424152,0.0804676753782669,0.101707498144024,0.0963081861958266,0.0851063829787234,0.0844111640571818,0.0823170731707317,0.0923285811269518,0.104685212298682,0.0752941176470588,0.109445277361319,0.077260755048288,0.0643347907557776,0.0443414515772042,0.0570587031934137,0.0577302053777574,0.0501718569249511,0.0524474722353829,0.0639748697054117,0.0894934871400386,0.0749709056035211,0.0499608147715517,0.0831108811382519,0.0547366931311453,0.0402683775366555
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,2.76634256259882,0.799652332393407,0.128979143798024,0.11844331641286,0.126558891454965,0.107775590551181,0.0964187327823692,0.104796663190824,0.0903348073278585,0.099487929773226,0.0967948717948718,0.103395061728395,0.0901639344262295,0.0991189427312775,0.0611573321817904,0.0512904529525028,0.0528138943924779,0.044209111781762,0.0382464753716472,0.0521080996213479,0.0420625795868547,0.0533541071046918,0.0530211186359362,0.0491413150020168,0.0555630936762108,0.057837294084029
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,2.71794420656792,0.785662070013266,0.0976045763317841,0.111538461538462,0.104051863857374,0.0950933564915328,0.101649276337933,0.0778223112892452,0.092022509102946,0.104050279329609,0.107438016528926,0.102719907407407,0.101831031159653,0.0922619047619048,0.0500836573471663,0.0777593449706095,0.0654598849408364,0.0540324276152492,0.0556527461009358,0.0321157342560688,0.0627089943294547,0.053469349981847,0.0644624256910443,0.0585261949019225,0.0589683986058836,0.0436977856591857
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,2.81718487152176,0.814349055591818,0.113309473968533,0.104858773598712,0.103343874049654,0.103112701252236,0.101964395334561,0.103167891758277,0.105555184170065,0.110221014233603,0.10701742304249,0.10823754789272,0.10868733256793,0.0911119375232428,0.068316237911156,0.0723814169828578,0.0642409794508368,0.0656982881547274,0.0572702905827596,0.0619784233947482,0.0725501075112865,0.064113887749522,0.0628389729107116,0.0583282084072728,0.0648445270405748,0.0479740646410582
